sample_id	best_reference_id	best_reference_taxon	percent_identity	alignment_length	query_coverage_percent	reference_coverage_percent	evalue	bitscore	closest_genus	blast_confidence	in_blast_table	tip_label_closest_taxon
ORNL-4-1-No|nifH|consensus50|strict_single_dominant	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	86.765	816	91.2752	NA	0	933	Microvirga	moderate_identity85_qcov70	yes	ORNL-4-1-No|nifH|consensus50|strict_single_dominant | closest: Microvirga_sp._KLBC_81 | 86.8% id | 91.3% qcov
OAES-1-1-No|nifH|consensus50|strict_single_dominant	nifH|Neorhizobium_alkalisoli|ACF98259.1	Neorhizobium_alkalisoli	96.676	722	99.5862	NA	0	1201	Neorhizobium	high_identity90_qcov80	yes	OAES-1-1-No|nifH|consensus50|strict_single_dominant | closest: Neorhizobium_alkalisoli | 96.7% id | 99.6% qcov
OAES-4-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Neorhizobium_alkalisoli|ACF98259.1	Neorhizobium_alkalisoli	96.814	722	99.5862	NA	0	1206	Neorhizobium	high_identity90_qcov80	yes	OAES-4-1-Ro|nifH|consensus50|strict_single_dominant | closest: Neorhizobium_alkalisoli | 96.8% id | 99.6% qcov
OAES-7-1-No|nifH|consensus50|strict_single_dominant	nifH|Neorhizobium_alkalisoli|ACF98259.1	Neorhizobium_alkalisoli	96.537	722	99.5862	NA	0	1195	Neorhizobium	high_identity90_qcov80	yes	OAES-7-1-No|nifH|consensus50|strict_single_dominant | closest: Neorhizobium_alkalisoli | 96.5% id | 99.6% qcov
OAES-7-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Neorhizobium_alkalisoli|ACF98259.1	Neorhizobium_alkalisoli	96.537	722	99.5862	NA	0	1195	Neorhizobium	high_identity90_qcov80	yes	OAES-7-1-Rh|nifH|consensus50|strict_single_dominant | closest: Neorhizobium_alkalisoli | 96.5% id | 99.6% qcov
OAES-7-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Neorhizobium_alkalisoli|ACF98259.1	Neorhizobium_alkalisoli	96.537	722	99.5862	NA	0	1195	Neorhizobium	high_identity90_qcov80	yes	OAES-7-1-Ro|nifH|consensus50|strict_single_dominant | closest: Neorhizobium_alkalisoli | 96.5% id | 99.6% qcov
OAES-4-1-No|nifH|consensus50|strict_single_dominant	nifH|Neorhizobium_alkalisoli|ACF98259.1	Neorhizobium_alkalisoli	96.814	722	99.5862	NA	0	1206	Neorhizobium	high_identity90_qcov80	yes	OAES-4-1-No|nifH|consensus50|strict_single_dominant | closest: Neorhizobium_alkalisoli | 96.8% id | 99.6% qcov
OAES-16-1-No|nifH|consensus50|strict_single_dominant	nifH|Neorhizobium_alkalisoli|ACF98259.1	Neorhizobium_alkalisoli	96.953	722	99.5862	NA	0	1212	Neorhizobium	high_identity90_qcov80	yes	OAES-16-1-No|nifH|consensus50|strict_single_dominant | closest: Neorhizobium_alkalisoli | 97.0% id | 99.6% qcov
OAES-25-1-No|nifH|consensus50|strict_single_dominant	nifH|Neorhizobium_alkalisoli|ACF98259.1	Neorhizobium_alkalisoli	96.814	722	99.5862	NA	0	1206	Neorhizobium	high_identity90_qcov80	yes	OAES-25-1-No|nifH|consensus50|strict_single_dominant | closest: Neorhizobium_alkalisoli | 96.8% id | 99.6% qcov
OAES-16-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Neorhizobium_alkalisoli|ACF98259.1	Neorhizobium_alkalisoli	96.122	722	99.5862	NA	0	1179	Neorhizobium	high_identity90_qcov80	yes	OAES-16-1-Rh|nifH|consensus50|strict_single_dominant | closest: Neorhizobium_alkalisoli | 96.1% id | 99.6% qcov
OAES-29-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Microvirga_vignae|KLK90290.1	Microvirga_vignae	92.491	799	89.3736	NA	0	1142	Microvirga	high_identity90_qcov80	yes	OAES-29-1-Ro|nifH|consensus50|strict_single_dominant | closest: Microvirga_vignae | 92.5% id | 89.4% qcov
JERC-94-1-No|nifH|consensus50|strict_single_dominant	nifH|Neorhizobium_galegae|AIY31028.1	Neorhizobium_galegae	97.086	755	99.3421	NA	0	1271	Neorhizobium	high_identity90_qcov80	yes	JERC-94-1-No|nifH|consensus50|strict_single_dominant | closest: Neorhizobium_galegae | 97.1% id | 99.3% qcov
SCBI-5-1-No|nifH|consensus50|strict_single_dominant	nifH|Neorhizobium_galegae|AIY31028.1	Neorhizobium_galegae	98.675	755	99.3421	NA	0	1338	Neorhizobium	high_identity90_qcov80	yes	SCBI-5-1-No|nifH|consensus50|strict_single_dominant | closest: Neorhizobium_galegae | 98.7% id | 99.3% qcov
TALL-13-3-No|nifH|consensus50|strict_single_dominant	nifH|Neorhizobium_galegae|AIY31028.1	Neorhizobium_galegae	99.073	755	99.3421	NA	0	1354	Neorhizobium	high_identity90_qcov80	yes	TALL-13-3-No|nifH|consensus50|strict_single_dominant | closest: Neorhizobium_galegae | 99.1% id | 99.3% qcov
TALL-64-1-No|nifH|consensus50|strict_single_dominant	nifH|Neorhizobium_galegae|AIY31028.1	Neorhizobium_galegae	96.026	755	99.3421	NA	0	1227	Neorhizobium	high_identity90_qcov80	yes	TALL-64-1-No|nifH|consensus50|strict_single_dominant | closest: Neorhizobium_galegae | 96.0% id | 99.3% qcov
OAES-3-1-No|nifH|consensus50|strict_single_dominant	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	93.204	824	92.17	NA	0	1208	Microvirga	high_identity90_qcov80	yes	OAES-3-1-No|nifH|consensus50|strict_single_dominant | closest: Microvirga_sp._KLBC_81 | 93.2% id | 92.2% qcov
RMNP-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.529	819	91.6107	NA	0	1219	Mesorhizobium	high_identity90_qcov80	yes	RMNP-1-No|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 93.5% id | 91.6% qcov
RMNP-2-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.939	792	88.5906	NA	0	1197	Mesorhizobium	high_identity90_qcov80	yes	RMNP-2-No|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 93.9% id | 88.6% qcov
RMNP-2-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.481	813	90.9396	NA	0	1208	Mesorhizobium	high_identity90_qcov80	yes	RMNP-2-Rh|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 93.5% id | 90.9% qcov
TOOL-10-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.935	821	91.8345	NA	0	1192	Mesorhizobium	high_identity90_qcov80	yes	TOOL-10-No|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 92.9% id | 91.8% qcov
TOOL-11-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.961	824	92.17	NA	0	1197	Mesorhizobium	high_identity90_qcov80	yes	TOOL-11-No|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 93.0% id | 92.2% qcov
TOOL-9-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.961	824	92.17	NA	0	1197	Mesorhizobium	high_identity90_qcov80	yes	TOOL-9-No|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 93.0% id | 92.2% qcov
TOOL-8-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.935	821	91.8345	NA	0	1192	Mesorhizobium	high_identity90_qcov80	yes	TOOL-8-No|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 92.9% id | 91.8% qcov
TOOL-25-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.84	824	92.17	NA	0	1192	Mesorhizobium	high_identity90_qcov80	yes	TOOL-25-No|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 92.8% id | 92.2% qcov
TOOL-17-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.683	820	91.7226	NA	0	1181	Mesorhizobium	high_identity90_qcov80	yes	TOOL-17-Rh|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 92.7% id | 91.7% qcov
TOOL-24-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.935	821	91.8345	NA	0	1192	Mesorhizobium	high_identity90_qcov80	yes	TOOL-24-Rh|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 92.9% id | 91.8% qcov
TOOL-27-2-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.204	824	92.17	NA	0	1208	Mesorhizobium	high_identity90_qcov80	yes	TOOL-27-2-No|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 93.2% id | 92.2% qcov
TOOL-15-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.146	817	91.387	NA	0	1197	Mesorhizobium	high_identity90_qcov80	yes	TOOL-15-No|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 93.1% id | 91.4% qcov
TOOL-12-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.015	816	91.2752	NA	0	1192	Mesorhizobium	high_identity90_qcov80	yes	TOOL-12-No|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 93.0% id | 91.3% qcov
TOOL-16-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.182	792	88.5906	NA	0	1164	Mesorhizobium	high_identity90_qcov80	yes	TOOL-16-No|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 93.2% id | 88.6% qcov
TOOL-12-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	90.909	825	92.2819	NA	0	1107	Mesorhizobium	high_identity90_qcov80	yes	TOOL-12-Ro|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 90.9% id | 92.3% qcov
TOOL-13-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	88.271	827	92.5056	NA	0	1024	Mesorhizobium	moderate_identity85_qcov70	yes	TOOL-13-Ro|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 88.3% id | 92.5% qcov
TOOL-14-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.743	813	90.9396	NA	0	1175	Mesorhizobium	high_identity90_qcov80	yes	TOOL-14-No|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 92.7% id | 90.9% qcov
TOOL-24-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.529	819	91.6107	NA	0	1219	Mesorhizobium	high_identity90_qcov80	yes	TOOL-24-No|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 93.5% id | 91.6% qcov
TOOL-30-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.382	816	91.2752	NA	0	1208	Mesorhizobium	high_identity90_qcov80	yes	TOOL-30-No|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 93.4% id | 91.3% qcov
TOOL-26-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.633	801	89.5973	NA	0	1197	Mesorhizobium	high_identity90_qcov80	yes	TOOL-26-No|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 93.6% id | 89.6% qcov
TOOL-23-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.187	822	91.9463	NA	0	1208	Mesorhizobium	high_identity90_qcov80	yes	TOOL-23-No|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 93.2% id | 91.9% qcov
TOOL-23-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.734	798	89.2617	NA	0	1197	Mesorhizobium	high_identity90_qcov80	yes	TOOL-23-Ro|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 93.7% id | 89.3% qcov
CLBJ-5-2-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	96.822	818	91.4989	NA	0	1363	Mesorhizobium	high_identity90_qcov80	yes	CLBJ-5-2-No|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 96.8% id | 91.5% qcov
DELA-12-2-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.705	699	78.1879	NA	0	1048	Mesorhizobium	moderate_identity85_qcov70	yes	DELA-12-2-Rh|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 93.7% id | 78.2% qcov
JERC-122-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	90.476	819	91.6107	NA	0	1140	Mesorhizobium	high_identity90_qcov80	yes	JERC-122-Rh|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 90.5% id | 91.6% qcov
OAES-11-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	96.955	821	91.8345	NA	0	1375	Mesorhizobium	high_identity90_qcov80	yes	OAES-11-1-No|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 97.0% id | 91.8% qcov
OAES-23-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	96.955	821	91.8345	NA	0	1375	Mesorhizobium	high_identity90_qcov80	yes	OAES-23-1-No|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 97.0% id | 91.8% qcov
OAES-32-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	97.087	824	92.17	NA	0	1386	Mesorhizobium	high_identity90_qcov80	yes	OAES-32-1-No|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 97.1% id | 92.2% qcov
OAES-12-2-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	96.476	823	92.0582	NA	0	1360	Mesorhizobium	high_identity90_qcov80	yes	OAES-12-2-No|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 96.5% id | 92.1% qcov
OAES-28-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	96.845	824	92.17	NA	0	1375	Mesorhizobium	high_identity90_qcov80	yes	OAES-28-1-No|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 96.8% id | 92.2% qcov
OAES-12-2-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	96.833	821	91.8345	NA	0	1369	Mesorhizobium	high_identity90_qcov80	yes	OAES-12-2-Ro|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 96.8% id | 91.8% qcov
OAES-34-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	96.829	820	91.7226	NA	0	1369	Mesorhizobium	high_identity90_qcov80	yes	OAES-34-1-No|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 96.8% id | 91.7% qcov
OAES-9-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	96.936	816	91.2752	NA	0	1369	Mesorhizobium	high_identity90_qcov80	yes	OAES-9-1-Rh|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 96.9% id | 91.3% qcov
OSBS-5-5-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.171	820	91.7226	NA	0	1230	Mesorhizobium	high_identity90_qcov80	yes	OSBS-5-5-Ro|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 93.2% id | 91.7% qcov
OAES-29-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	97.365	797	89.1499	NA	0	1352	Mesorhizobium	high_identity90_qcov80	yes	OAES-29-1-No|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 97.4% id | 89.1% qcov
OAES-33-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	97.355	794	88.8143	NA	0	1349	Mesorhizobium	high_identity90_qcov80	yes	OAES-33-1-No|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 97.4% id | 88.8% qcov
JORN-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	97.314	819	91.6107	NA	0	1391	Mesorhizobium	high_identity90_qcov80	yes	JORN-1-No|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 97.3% id | 91.6% qcov
SRER-4-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	97.736	795	88.9262	NA	0	1369	Mesorhizobium	high_identity90_qcov80	yes	SRER-4-1-No|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 97.7% id | 88.9% qcov
OAES-16-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	96.064	813	90.9396	NA	0	1325	Mesorhizobium	high_identity90_qcov80	yes	OAES-16-1-Ro|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 96.1% id | 90.9% qcov
OAES-17-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	97.181	816	91.2752	NA	0	1380	Mesorhizobium	high_identity90_qcov80	yes	OAES-17-No|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 97.2% id | 91.3% qcov
OAES-17-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	97.742	797	89.1499	NA	0	1373	Mesorhizobium	high_identity90_qcov80	yes	OAES-17-Ro|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 97.7% id | 89.1% qcov
SRER-16-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	97.07	819	91.6107	NA	0	1380	Mesorhizobium	high_identity90_qcov80	yes	SRER-16-1-No|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 97.1% id | 91.6% qcov
CPER-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	96.459	819	91.6107	NA	0	1352	Mesorhizobium	high_identity90_qcov80	yes	CPER-1-No|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 96.5% id | 91.6% qcov
OAES-15-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	95.116	819	91.6107	NA	0	1291	Mesorhizobium	high_identity90_qcov80	yes	OAES-15-No|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 95.1% id | 91.6% qcov
OAES-15-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	95.116	819	91.6107	NA	0	1291	Mesorhizobium	high_identity90_qcov80	yes	OAES-15-Ro|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 95.1% id | 91.6% qcov
OAES-10-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	94.994	819	91.6107	NA	0	1286	Mesorhizobium	high_identity90_qcov80	yes	OAES-10-1-No|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 95.0% id | 91.6% qcov
OAES-10-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	94.621	818	91.4989	NA	0	1267	Mesorhizobium	high_identity90_qcov80	yes	OAES-10-1-Ro|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 94.6% id | 91.5% qcov
OAES-23-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	95.355	818	91.4989	NA	0	1297	Mesorhizobium	high_identity90_qcov80	yes	OAES-23-1-Ro|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 95.4% id | 91.5% qcov
OAES-26-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	95.221	816	91.2752	NA	0	1291	Mesorhizobium	high_identity90_qcov80	yes	OAES-26-1-No|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 95.2% id | 91.3% qcov
OAES-26-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	95.828	791	88.4787	NA	0	1279	Mesorhizobium	high_identity90_qcov80	yes	OAES-26-1-Ro|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 95.8% id | 88.5% qcov
OAES-27-2-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	95.36	819	91.6107	NA	0	1303	Mesorhizobium	high_identity90_qcov80	yes	OAES-27-2-No|nifH|consensus50|strict_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 95.4% id | 91.6% qcov
CPER-3-1-No|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	96.247	826	92.3937	NA	0	1352	Sinorhizobium	high_identity90_qcov80	yes	CPER-3-1-No|nifH|consensus50|strict_single_dominant | closest: Sinorhizobium_meliloti_(Rhizobium_meliloti) | 96.2% id | 92.4% qcov
CPER-4-No|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	96.368	826	92.3937	NA	0	1358	Sinorhizobium	high_identity90_qcov80	yes	CPER-4-No|nifH|consensus50|strict_single_dominant | closest: Sinorhizobium_meliloti_(Rhizobium_meliloti) | 96.4% id | 92.4% qcov
NOGP-1-1-No|nifH|consensus50|strict_single_dominant	nifH|Ensifer_canadensis|UBI79453.1	Ensifer_canadensis	96.829	820	91.7226	NA	0	1369	Ensifer	high_identity90_qcov80	yes	NOGP-1-1-No|nifH|consensus50|strict_single_dominant | closest: Ensifer_canadensis | 96.8% id | 91.7% qcov
WOOD-3-2-No|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	97.601	792	88.5906	NA	0	1358	Sinorhizobium	high_identity90_qcov80	yes	WOOD-3-2-No|nifH|consensus50|strict_single_dominant | closest: Sinorhizobium_meliloti_(Rhizobium_meliloti) | 97.6% id | 88.6% qcov
NOGP-3-2-No|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	96.598	823	92.0582	NA	0	1363	Sinorhizobium	high_identity90_qcov80	yes	NOGP-3-2-No|nifH|consensus50|strict_single_dominant | closest: Sinorhizobium_meliloti_(Rhizobium_meliloti) | 96.6% id | 92.1% qcov
WOOD-12-No|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM16083.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	96.233	823	92.0582	NA	0	1347	Sinorhizobium	high_identity90_qcov80	yes	WOOD-12-No|nifH|consensus50|strict_single_dominant | closest: Sinorhizobium_meliloti_(Rhizobium_meliloti) | 96.2% id | 92.1% qcov
WOOD-7-1-No|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM16083.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	96.841	823	92.0582	NA	0	1375	Sinorhizobium	high_identity90_qcov80	yes	WOOD-7-1-No|nifH|consensus50|strict_single_dominant | closest: Sinorhizobium_meliloti_(Rhizobium_meliloti) | 96.8% id | 92.1% qcov
NOGP-3-2-Ro|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	96.233	823	92.0582	NA	0	1347	Sinorhizobium	high_identity90_qcov80	yes	NOGP-3-2-Ro|nifH|consensus50|strict_single_dominant | closest: Sinorhizobium_meliloti_(Rhizobium_meliloti) | 96.2% id | 92.1% qcov
