sample	gene_ref	gene	gene_length	covered_bases	percent_covered	mean_depth	max_depth
TOOL-7-Ro	nopM.fa	nopM	1746	0	0.0000	0.0000	0
TOOL-7-Ro	fixJ.fa	fixJ	768	0	0.0000	0.0000	0
TOOL-7-Ro	noeB.fa	noeB	1674	200	11.9474	0.2843	6
TOOL-7-Ro	nodI.fa	nodI	1095	468	42.7397	1.3196	11
TOOL-7-Ro	nifM.fa	nifM	825	0	0.0000	0.0000	0
TOOL-7-Ro	Irr.fa	Irr	519	0	0.0000	0.0000	0
TOOL-7-Ro	rhcS.fa	rhcS	279	0	0.0000	0.0000	0
TOOL-7-Ro	fixQ.fa	fixQ	168	0	0.0000	0.0000	0
TOOL-7-Ro	fixA.fa	fixA	1051	0	0.0000	0.0000	0
TOOL-7-Ro	nopE.fa	nopE	1451	0	0.0000	0.0000	0
TOOL-7-Ro	noeJ.fa	noeJ	915	0	0.0000	0.0000	0
TOOL-7-Ro	nodQ.fa	nodQ	1922	0	0.0000	0.0000	0
TOOL-7-Ro	nifU.fa	nifU	540	0	0.0000	0.0000	0
TOOL-7-Ro	nopL.fa	nopL	1110	0	0.0000	0.0000	0
TOOL-7-Ro	nifE.fa	nifE	1714	471	27.4796	1.5653	29
TOOL-7-Ro	nodX.fa	nodX	1121	19	1.6949	0.1356	8
TOOL-7-Ro	fdxB.fa	fdxB	361	0	0.0000	0.0000	0
TOOL-7-Ro	nolX.fa	nolX	1791	0	0.0000	0.0000	0
TOOL-7-Ro	noeA.fa	noeA	1431	0	0.0000	0.0000	0
TOOL-7-Ro	nodH.fa	nodH	802	0	0.0000	0.0000	0
TOOL-7-Ro	rhcR.fa	rhcR	669	0	0.0000	0.0000	0
TOOL-7-Rh	noeI.fa	noeI	756	0	0.0000	0.0000	0
TOOL-7-Rh	nodP.fa	nodP	906	121	13.3554	56.8974	714
TOOL-7-Rh	nifT.fa	nifT	216	44	20.3704	0.3935	2
TOOL-7-Rh	fixX.fa	fixX	297	0	0.0000	0.0000	0
TOOL-7-Rh	nifD.fa	nifD	1532	1239	80.8747	2214.6860	8003
TOOL-7-Rh	nolG.fa	nolG	3198	343	10.7255	0.8596	102
TOOL-7-Rh	rhcQ.fa	rhcQ	1195	0	0.0000	0.0000	0
TOOL-7-Rh	fixP.fa	fixP	876	0	0.0000	0.0000	0
TOOL-7-Rh	nifS.fa	nifS	1292	0	0.0000	0.0000	0
TOOL-7-Rh	nolF.fa	nolF	1110	368	33.1532	0.5171	2
TOOL-7-Rh	nifK.fa	nifK	1542	1382	89.6239	441.0201	5024
TOOL-7-Rh	fixO.fa	fixO	745	0	0.0000	0.0000	0
TOOL-7-Rh	nifB.fa	nifB	1527	548	35.8874	731.0910	6458
TOOL-7-Rh	rpoN.fa	rpoN	1533	0	0.0000	0.0000	0
TOOL-7-Rh	nifZ.fa	nifZ	759	143	18.8406	3.0105	52
TOOL-7-Rh	nodF.fa	nodF	333	0	0.0000	0.0000	0
TOOL-7-Rh	nifJ.fa	nifJ	3528	2025	57.3980	89.0292	1390
TOOL-7-Rh	fixN.fa	fixN	1697	0	0.0000	0.0000	0
TOOL-7-Rh	fdxN.fa	fdxN	210	23	10.9524	8.0857	74
TOOL-7-Rh	nifA.fa	nifA	1753	129	7.3588	1.9823	60
TOOL-7-Rh	nodU.fa	nodU	1823	0	0.0000	0.0000	0
TOOL-7-Rh	nolU.fa	nolU	645	46	7.1318	2.2450	36
TOOL-7-Rh	nifY.fa	nifY	663	0	0.0000	0.0000	0
TOOL-7-Rh	nodE.fa	nodE	1232	0	0.0000	0.0000	0
TOOL-7-Rh	noeE.fa	noeE	1260	0	0.0000	0.0000	0
TOOL-7-Rh	nodL.fa	nodL	612	254	41.5033	11.1699	172
TOOL-7-Rh	nolL.fa	nolL	1191	0	0.0000	0.0000	0
TOOL-7-Rh	nifQ.fa	nifQ	813	147	18.0812	0.4182	4
TOOL-7-Rh	fixU.fa	fixU	258	0	0.0000	0.0000	0
TOOL-7-Rh	nodT.fa	nodT	1521	0	0.0000	0.0000	0
TOOL-7-Rh	nifX.fa	nifX	519	0	0.0000	0.0000	0
TOOL-7-Rh	nodD.fa	nodD	1011	0	0.0000	0.0000	0
TOOL-7-Rh	nfeD.fa	nfeD	1454	82	5.6396	10.7772	193
TOOL-7-Rh	nifH.fa	nifH	997	828	83.0491	2736.3220	8022
TOOL-7-Rh	rhcN.fa	rhcN	1360	0	0.0000	0.0000	0
TOOL-7-Rh	fixL.fa	fixL	2018	0	0.0000	0.0000	0
TOOL-7-Rh	nopP.fa	nopP	834	0	0.0000	0.0000	0
TOOL-7-Rh	nodS.fa	nodS	738	0	0.0000	0.0000	0
TOOL-7-Rh	nifW.fa	nifW	421	0	0.0000	0.0000	0
TOOL-7-Rh	nodC.fa	nodC	1409	561	39.8155	1.4840	7
TOOL-7-Rh	rhcT.fa	rhcT	832	0	0.0000	0.0000	0
TOOL-7-Rh	fixC.fa	fixC	1318	0	0.0000	0.0000	0
TOOL-7-Rh	nodB.fa	nodB	714	0	0.0000	0.0000	0
TOOL-7-Rh	nolB.fa	nolB	597	0	0.0000	0.0000	0
TOOL-7-Rh	nodZ.fa	nodZ	993	0	0.0000	0.0000	0
TOOL-7-Rh	fixK.fa	fixK	812	0	0.0000	0.0000	0
TOOL-7-Rh	nodJ.fa	nodJ	921	177	19.2182	0.3344	4
TOOL-7-Rh	nifN.fa	nifN	1367	50	3.6576	0.3197	10
TOOL-7-Rh	fixB.fa	fixB	1143	0	0.0000	0.0000	0
TOOL-7-Rh	nodA.fa	nodA	699	0	0.0000	0.0000	0
TOOL-7-Rh	nifV.fa	nifV	1225	0	0.0000	0.0000	0
TOOL-7-Rh	nopM.fa	nopM	1746	0	0.0000	0.0000	0
TOOL-7-Rh	fixJ.fa	fixJ	768	20	2.6042	0.7812	30
TOOL-7-Rh	noeB.fa	noeB	1674	19	1.1350	0.1816	16
TOOL-7-Rh	nodI.fa	nodI	1095	419	38.2648	42.0502	370
TOOL-7-Rh	nifM.fa	nifM	825	0	0.0000	0.0000	0
TOOL-7-Rh	Irr.fa	Irr	519	0	0.0000	0.0000	0
TOOL-7-Rh	rhcS.fa	rhcS	279	0	0.0000	0.0000	0
TOOL-7-Rh	fixQ.fa	fixQ	168	0	0.0000	0.0000	0
TOOL-7-Rh	fixA.fa	fixA	1051	0	0.0000	0.0000	0
TOOL-7-Rh	nopE.fa	nopE	1451	0	0.0000	0.0000	0
TOOL-7-Rh	noeJ.fa	noeJ	915	0	0.0000	0.0000	0
TOOL-7-Rh	nodQ.fa	nodQ	1922	25	1.3007	0.0224	2
TOOL-7-Rh	nifU.fa	nifU	540	0	0.0000	0.0000	0
TOOL-7-Rh	nopL.fa	nopL	1110	0	0.0000	0.0000	0
TOOL-7-Rh	nifE.fa	nifE	1714	850	49.5916	544.9399	4213
TOOL-7-Rh	nodX.fa	nodX	1121	0	0.0000	0.0000	0
TOOL-7-Rh	fdxB.fa	fdxB	361	26	7.2022	7.0249	106
TOOL-7-Rh	nolX.fa	nolX	1791	0	0.0000	0.0000	0
TOOL-7-Rh	noeA.fa	noeA	1431	563	39.3431	1.0433	4
TOOL-7-Rh	nodH.fa	nodH	802	0	0.0000	0.0000	0
TOOL-7-Rh	rhcR.fa	rhcR	669	0	0.0000	0.0000	0
TOOL-8-Rh	noeI.fa	noeI	756	0	0.0000	0.0000	0
TOOL-8-Rh	nodP.fa	nodP	906	84	9.2715	89.8389	1121
TOOL-8-Rh	nifT.fa	nifT	216	0	0.0000	0.0000	0
TOOL-8-Rh	fixX.fa	fixX	297	0	0.0000	0.0000	0
TOOL-8-Rh	nifD.fa	nifD	1532	1273	83.0940	1171.9537	5148
TOOL-8-Rh	nolG.fa	nolG	3198	3101	96.9669	5.9690	28
TOOL-8-Rh	rhcQ.fa	rhcQ	1195	0	0.0000	0.0000	0
TOOL-8-Rh	fixP.fa	fixP	876	0	0.0000	0.0000	0
TOOL-8-Rh	nifS.fa	nifS	1292	56	4.3344	2.6873	62
TOOL-8-Rh	nolF.fa	nolF	1110	1063	95.7658	3.9802	7
TOOL-8-Rh	nifK.fa	nifK	1542	1492	96.7575	266.4838	3247
TOOL-8-Rh	fixO.fa	fixO	745	0	0.0000	0.0000	0
TOOL-8-Rh	nifB.fa	nifB	1527	1078	70.5959	587.6025	5477
TOOL-8-Rh	rpoN.fa	rpoN	1533	0	0.0000	0.0000	0
TOOL-8-Rh	nifZ.fa	nifZ	759	202	26.6140	1.8656	14
TOOL-8-Rh	nodF.fa	nodF	333	0	0.0000	0.0000	0
TOOL-8-Rh	nifJ.fa	nifJ	3528	1159	32.8515	1.1919	50
TOOL-8-Rh	fixN.fa	fixN	1697	0	0.0000	0.0000	0
TOOL-8-Rh	fdxN.fa	fdxN	210	51	24.2857	0.2429	1
TOOL-8-Rh	nifA.fa	nifA	1753	19	1.0839	0.0434	4
TOOL-8-Rh	nodU.fa	nodU	1823	0	0.0000	0.0000	0
TOOL-8-Rh	nolU.fa	nolU	645	0	0.0000	0.0000	0
TOOL-8-Rh	nifY.fa	nifY	663	0	0.0000	0.0000	0
TOOL-8-Rh	nodE.fa	nodE	1232	0	0.0000	0.0000	0
TOOL-8-Rh	noeE.fa	noeE	1260	0	0.0000	0.0000	0
TOOL-8-Rh	nodL.fa	nodL	612	554	90.5229	3.6193	8
TOOL-8-Rh	nolL.fa	nolL	1191	0	0.0000	0.0000	0
TOOL-8-Rh	nifQ.fa	nifQ	813	0	0.0000	0.0000	0
TOOL-8-Rh	fixU.fa	fixU	258	24	9.3023	0.3527	4
TOOL-8-Rh	nodT.fa	nodT	1521	0	0.0000	0.0000	0
TOOL-8-Rh	nifX.fa	nifX	519	322	62.0424	1.5491	5
TOOL-8-Rh	nodD.fa	nodD	1011	413	40.8506	2.7567	17
TOOL-8-Rh	nfeD.fa	nfeD	1454	0	0.0000	0.0000	0
TOOL-8-Rh	nifH.fa	nifH	997	835	83.7513	2666.9950	8008
TOOL-8-Rh	rhcN.fa	rhcN	1360	0	0.0000	0.0000	0
TOOL-8-Rh	fixL.fa	fixL	2018	0	0.0000	0.0000	0
TOOL-8-Rh	nopP.fa	nopP	834	0	0.0000	0.0000	0
TOOL-8-Rh	nodS.fa	nodS	738	0	0.0000	0.0000	0
TOOL-8-Rh	nifW.fa	nifW	421	0	0.0000	0.0000	0
TOOL-8-Rh	nodC.fa	nodC	1409	942	66.8559	4.8850	21
TOOL-8-Rh	rhcT.fa	rhcT	832	0	0.0000	0.0000	0
TOOL-8-Rh	fixC.fa	fixC	1318	0	0.0000	0.0000	0
TOOL-8-Rh	nodB.fa	nodB	714	344	48.1793	1.2745	4
TOOL-8-Rh	nolB.fa	nolB	597	0	0.0000	0.0000	0
TOOL-8-Rh	nodZ.fa	nodZ	993	0	0.0000	0.0000	0
TOOL-8-Rh	fixK.fa	fixK	812	0	0.0000	0.0000	0
TOOL-8-Rh	nodJ.fa	nodJ	921	0	0.0000	0.0000	0
TOOL-8-Rh	nifN.fa	nifN	1367	62	4.5355	6.3811	185
TOOL-8-Rh	fixB.fa	fixB	1143	0	0.0000	0.0000	0
TOOL-8-Rh	nodA.fa	nodA	699	95	13.5908	0.1359	1
TOOL-8-Rh	nifV.fa	nifV	1225	0	0.0000	0.0000	0
TOOL-8-Rh	nopM.fa	nopM	1746	0	0.0000	0.0000	0
TOOL-8-Rh	fixJ.fa	fixJ	768	0	0.0000	0.0000	0
TOOL-8-Rh	noeB.fa	noeB	1674	1577	94.2055	4.0544	10
TOOL-8-Rh	nodI.fa	nodI	1095	568	51.8721	12.0521	143
TOOL-8-Rh	nifM.fa	nifM	825	0	0.0000	0.0000	0
TOOL-8-Rh	Irr.fa	Irr	519	0	0.0000	0.0000	0
TOOL-8-Rh	rhcS.fa	rhcS	279	0	0.0000	0.0000	0
TOOL-8-Rh	fixQ.fa	fixQ	168	0	0.0000	0.0000	0
TOOL-8-Rh	fixA.fa	fixA	1051	0	0.0000	0.0000	0
TOOL-8-Rh	nopE.fa	nopE	1451	0	0.0000	0.0000	0
TOOL-8-Rh	noeJ.fa	noeJ	915	0	0.0000	0.0000	0
TOOL-8-Rh	nodQ.fa	nodQ	1922	0	0.0000	0.0000	0
TOOL-8-Rh	nifU.fa	nifU	540	0	0.0000	0.0000	0
TOOL-8-Rh	nopL.fa	nopL	1110	0	0.0000	0.0000	0
TOOL-8-Rh	nifE.fa	nifE	1714	781	45.5659	137.3191	1479
TOOL-8-Rh	nodX.fa	nodX	1121	0	0.0000	0.0000	0
TOOL-8-Rh	fdxB.fa	fdxB	361	19	5.2632	13.4737	256
TOOL-8-Rh	nolX.fa	nolX	1791	0	0.0000	0.0000	0
TOOL-8-Rh	noeA.fa	noeA	1431	1392	97.2746	6.1740	16
TOOL-8-Rh	nodH.fa	nodH	802	0	0.0000	0.0000	0
TOOL-8-Rh	rhcR.fa	rhcR	669	0	0.0000	0.0000	0
TOOL-8-Ro	noeI.fa	noeI	756	0	0.0000	0.0000	0
TOOL-8-Ro	nodP.fa	nodP	906	0	0.0000	0.0000	0
TOOL-8-Ro	nifT.fa	nifT	216	41	18.9815	1.5185	8
TOOL-8-Ro	fixX.fa	fixX	297	0	0.0000	0.0000	0
TOOL-8-Ro	nifD.fa	nifD	1532	1314	85.7702	19.0927	84
TOOL-8-Ro	nolG.fa	nolG	3198	173	5.4096	0.4356	16
TOOL-8-Ro	rhcQ.fa	rhcQ	1195	0	0.0000	0.0000	0
TOOL-8-Ro	fixP.fa	fixP	876	0	0.0000	0.0000	0
TOOL-8-Ro	nifS.fa	nifS	1292	0	0.0000	0.0000	0
TOOL-8-Ro	nolF.fa	nolF	1110	22	1.9820	0.1982	10
TOOL-8-Ro	nifK.fa	nifK	1542	1363	88.3917	7.5687	37
TOOL-8-Ro	fixO.fa	fixO	745	0	0.0000	0.0000	0
TOOL-8-Ro	nifB.fa	nifB	1527	862	56.4506	18.2174	94
TOOL-8-Ro	rpoN.fa	rpoN	1533	0	0.0000	0.0000	0
TOOL-8-Ro	nifZ.fa	nifZ	759	143	18.8406	3.3175	46
TOOL-8-Ro	nodF.fa	nodF	333	0	0.0000	0.0000	0
TOOL-8-Ro	nifJ.fa	nifJ	3528	1523	43.1689	1.3713	20
TOOL-8-Ro	fixN.fa	fixN	1697	0	0.0000	0.0000	0
TOOL-8-Ro	fdxN.fa	fdxN	210	31	14.7619	0.8857	6
TOOL-8-Ro	nifA.fa	nifA	1753	46	2.6241	0.2944	24
TOOL-8-Ro	nodU.fa	nodU	1823	0	0.0000	0.0000	0
TOOL-8-Ro	nolU.fa	nolU	645	0	0.0000	0.0000	0
TOOL-8-Ro	nifY.fa	nifY	663	0	0.0000	0.0000	0
TOOL-8-Ro	nodE.fa	nodE	1232	0	0.0000	0.0000	0
TOOL-8-Ro	noeE.fa	noeE	1260	0	0.0000	0.0000	0
TOOL-8-Ro	nodL.fa	nodL	612	0	0.0000	0.0000	0
TOOL-8-Ro	nolL.fa	nolL	1191	0	0.0000	0.0000	0
TOOL-8-Ro	nifQ.fa	nifQ	813	0	0.0000	0.0000	0
TOOL-8-Ro	fixU.fa	fixU	258	0	0.0000	0.0000	0
TOOL-8-Ro	nodT.fa	nodT	1521	0	0.0000	0.0000	0
TOOL-8-Ro	nifX.fa	nifX	519	31	5.9730	0.6859	12
TOOL-8-Ro	nodD.fa	nodD	1011	0	0.0000	0.0000	0
TOOL-8-Ro	nfeD.fa	nfeD	1454	31	2.1320	0.0426	2
TOOL-8-Ro	nifH.fa	nifH	997	804	80.6419	54.1324	145
TOOL-8-Ro	rhcN.fa	rhcN	1360	0	0.0000	0.0000	0
TOOL-8-Ro	fixL.fa	fixL	2018	0	0.0000	0.0000	0
TOOL-8-Ro	nopP.fa	nopP	834	0	0.0000	0.0000	0
TOOL-8-Ro	nodS.fa	nodS	738	0	0.0000	0.0000	0
TOOL-8-Ro	nifW.fa	nifW	421	0	0.0000	0.0000	0
TOOL-8-Ro	nodC.fa	nodC	1409	545	38.6799	4.4549	21
TOOL-8-Ro	rhcT.fa	rhcT	832	0	0.0000	0.0000	0
TOOL-8-Ro	fixC.fa	fixC	1318	0	0.0000	0.0000	0
TOOL-8-Ro	nodB.fa	nodB	714	0	0.0000	0.0000	0
TOOL-8-Ro	nolB.fa	nolB	597	0	0.0000	0.0000	0
TOOL-8-Ro	nodZ.fa	nodZ	993	0	0.0000	0.0000	0
TOOL-8-Ro	fixK.fa	fixK	812	0	0.0000	0.0000	0
TOOL-8-Ro	nodJ.fa	nodJ	921	167	18.1325	0.2128	2
TOOL-8-Ro	nifN.fa	nifN	1367	74	5.4133	2.4674	68
TOOL-8-Ro	fixB.fa	fixB	1143	0	0.0000	0.0000	0
TOOL-8-Ro	nodA.fa	nodA	699	0	0.0000	0.0000	0
TOOL-8-Ro	nifV.fa	nifV	1225	0	0.0000	0.0000	0
TOOL-8-Ro	nopM.fa	nopM	1746	0	0.0000	0.0000	0
TOOL-8-Ro	fixJ.fa	fixJ	768	0	0.0000	0.0000	0
TOOL-8-Ro	noeB.fa	noeB	1674	0	0.0000	0.0000	0
TOOL-8-Ro	nodI.fa	nodI	1095	503	45.9361	7.0420	45
TOOL-8-Ro	nifM.fa	nifM	825	0	0.0000	0.0000	0
TOOL-8-Ro	Irr.fa	Irr	519	0	0.0000	0.0000	0
TOOL-8-Ro	rhcS.fa	rhcS	279	0	0.0000	0.0000	0
TOOL-8-Ro	fixQ.fa	fixQ	168	0	0.0000	0.0000	0
TOOL-8-Ro	fixA.fa	fixA	1051	0	0.0000	0.0000	0
TOOL-8-Ro	nopE.fa	nopE	1451	0	0.0000	0.0000	0
TOOL-8-Ro	noeJ.fa	noeJ	915	0	0.0000	0.0000	0
TOOL-8-Ro	nodQ.fa	nodQ	1922	27	1.4048	0.0843	6
TOOL-8-Ro	nifU.fa	nifU	540	0	0.0000	0.0000	0
TOOL-8-Ro	nopL.fa	nopL	1110	0	0.0000	0.0000	0
TOOL-8-Ro	nifE.fa	nifE	1714	520	30.3384	4.5741	40
TOOL-8-Ro	nodX.fa	nodX	1121	0	0.0000	0.0000	0
TOOL-8-Ro	fdxB.fa	fdxB	361	0	0.0000	0.0000	0
TOOL-8-Ro	nolX.fa	nolX	1791	0	0.0000	0.0000	0
TOOL-8-Ro	noeA.fa	noeA	1431	0	0.0000	0.0000	0
TOOL-8-Ro	nodH.fa	nodH	802	0	0.0000	0.0000	0
TOOL-8-Ro	rhcR.fa	rhcR	669	0	0.0000	0.0000	0
TOOL-9-No	noeI.fa	noeI	756	0	0.0000	0.0000	0
TOOL-9-No	nodP.fa	nodP	906	419	46.2472	71.1479	601
TOOL-9-No	nifT.fa	nifT	216	58	26.8519	173.1389	1040
TOOL-9-No	fixX.fa	fixX	297	0	0.0000	0.0000	0
TOOL-9-No	nifD.fa	nifD	1532	1318	86.0313	5954.9517	8034
TOOL-9-No	nolG.fa	nolG	3198	496	15.5097	0.6567	12
TOOL-9-No	rhcQ.fa	rhcQ	1195	0	0.0000	0.0000	0
TOOL-9-No	fixP.fa	fixP	876	0	0.0000	0.0000	0
TOOL-9-No	nifS.fa	nifS	1292	352	27.2446	217.5418	3138
TOOL-9-No	nolF.fa	nolF	1110	289	26.0360	1.8919	14
TOOL-9-No	nifK.fa	nifK	1542	1495	96.9520	6082.9877	8032
TOOL-9-No	fixO.fa	fixO	745	0	0.0000	0.0000	0
TOOL-9-No	nifB.fa	nifB	1527	1160	75.9659	3743.5016	8040
TOOL-9-No	rpoN.fa	rpoN	1533	47	3.0659	0.0613	2
TOOL-9-No	nifZ.fa	nifZ	759	246	32.4111	1428.1252	8040
TOOL-9-No	nodF.fa	nodF	333	0	0.0000	0.0000	0
TOOL-9-No	nifJ.fa	nifJ	3528	2590	73.4127	2.5332	14
TOOL-9-No	fixN.fa	fixN	1697	0	0.0000	0.0000	0
TOOL-9-No	fdxN.fa	fdxN	210	152	72.3810	249.0857	1694
TOOL-9-No	nifA.fa	nifA	1753	165	9.4124	105.9007	4743
TOOL-9-No	nodU.fa	nodU	1823	319	17.4986	0.3758	6
TOOL-9-No	nolU.fa	nolU	645	65	10.0775	0.1008	1
TOOL-9-No	nifY.fa	nifY	663	0	0.0000	0.0000	0
TOOL-9-No	nodE.fa	nodE	1232	152	12.3377	0.4237	5
TOOL-9-No	noeE.fa	noeE	1260	0	0.0000	0.0000	0
TOOL-9-No	nodL.fa	nodL	612	100	16.3399	1.2549	12
TOOL-9-No	nolL.fa	nolL	1191	0	0.0000	0.0000	0
TOOL-9-No	nifQ.fa	nifQ	813	19	2.3370	0.1870	8
TOOL-9-No	fixU.fa	fixU	258	57	22.0930	0.6473	3
TOOL-9-No	nodT.fa	nodT	1521	0	0.0000	0.0000	0
TOOL-9-No	nifX.fa	nifX	519	295	56.8401	1861.3487	8004
TOOL-9-No	nodD.fa	nodD	1011	681	67.3591	42.4639	345
TOOL-9-No	nfeD.fa	nfeD	1454	68	4.6768	0.6582	24
TOOL-9-No	nifH.fa	nifH	997	831	83.3501	5948.9829	8018
TOOL-9-No	rhcN.fa	rhcN	1360	0	0.0000	0.0000	0
TOOL-9-No	fixL.fa	fixL	2018	0	0.0000	0.0000	0
TOOL-9-No	nopP.fa	nopP	834	50	5.9952	0.0600	1
TOOL-9-No	nodS.fa	nodS	738	0	0.0000	0.0000	0
TOOL-9-No	nifW.fa	nifW	421	0	0.0000	0.0000	0
TOOL-9-No	nodC.fa	nodC	1409	901	63.9461	2940.4819	8036
TOOL-9-No	rhcT.fa	rhcT	832	0	0.0000	0.0000	0
TOOL-9-No	fixC.fa	fixC	1318	71	5.3869	0.1077	2
TOOL-9-No	nodB.fa	nodB	714	66	9.2437	1.1849	13
TOOL-9-No	nolB.fa	nolB	597	122	20.4355	0.3049	2
TOOL-9-No	nodZ.fa	nodZ	993	86	8.6606	0.1672	2
TOOL-9-No	fixK.fa	fixK	812	0	0.0000	0.0000	0
TOOL-9-No	nodJ.fa	nodJ	921	564	61.2378	1395.1422	6157
TOOL-9-No	nifN.fa	nifN	1367	204	14.9232	298.3489	8015
TOOL-9-No	fixB.fa	fixB	1143	0	0.0000	0.0000	0
TOOL-9-No	nodA.fa	nodA	699	239	34.1917	425.7196	2510
TOOL-9-No	nifV.fa	nifV	1225	0	0.0000	0.0000	0
TOOL-9-No	nopM.fa	nopM	1746	20	1.1455	0.0229	2
TOOL-9-No	fixJ.fa	fixJ	768	0	0.0000	0.0000	0
TOOL-9-No	noeB.fa	noeB	1674	132	7.8853	0.1565	2
TOOL-9-No	nodI.fa	nodI	1095	800	73.0594	2345.5543	8030
TOOL-9-No	nifM.fa	nifM	825	0	0.0000	0.0000	0
TOOL-9-No	Irr.fa	Irr	519	60	11.5607	0.8092	7
TOOL-9-No	rhcS.fa	rhcS	279	0	0.0000	0.0000	0
TOOL-9-No	fixQ.fa	fixQ	168	0	0.0000	0.0000	0
TOOL-9-No	fixA.fa	fixA	1051	101	9.6099	16.7545	180
TOOL-9-No	nopE.fa	nopE	1451	0	0.0000	0.0000	0
TOOL-9-No	noeJ.fa	noeJ	915	0	0.0000	0.0000	0
TOOL-9-No	nodQ.fa	nodQ	1922	55	2.8616	0.0572	2
TOOL-9-No	nifU.fa	nifU	540	0	0.0000	0.0000	0
TOOL-9-No	nopL.fa	nopL	1110	0	0.0000	0.0000	0
TOOL-9-No	nifE.fa	nifE	1714	842	49.1249	1992.0747	8035
TOOL-9-No	nodX.fa	nodX	1121	0	0.0000	0.0000	0
TOOL-9-No	fdxB.fa	fdxB	361	176	48.7535	14.2161	68
TOOL-9-No	nolX.fa	nolX	1791	0	0.0000	0.0000	0
TOOL-9-No	noeA.fa	noeA	1431	0	0.0000	0.0000	0
TOOL-9-No	nodH.fa	nodH	802	74	9.2269	0.8716	12
TOOL-9-No	rhcR.fa	rhcR	669	0	0.0000	0.0000	0
TOOL-9-Rh	noeI.fa	noeI	756	0	0.0000	0.0000	0
TOOL-9-Rh	nodP.fa	nodP	906	0	0.0000	0.0000	0
TOOL-9-Rh	nifT.fa	nifT	216	0	0.0000	0.0000	0
TOOL-9-Rh	fixX.fa	fixX	297	0	0.0000	0.0000	0
TOOL-9-Rh	nifD.fa	nifD	1532	981	64.0339	209.3903	2087
TOOL-9-Rh	nolG.fa	nolG	3198	69	2.1576	0.0432	2
TOOL-9-Rh	rhcQ.fa	rhcQ	1195	0	0.0000	0.0000	0
TOOL-9-Rh	fixP.fa	fixP	876	0	0.0000	0.0000	0
TOOL-9-Rh	nifS.fa	nifS	1292	0	0.0000	0.0000	0
TOOL-9-Rh	nolF.fa	nolF	1110	0	0.0000	0.0000	0
TOOL-9-Rh	nifK.fa	nifK	1542	891	57.7821	2.1018	11
TOOL-9-Rh	fixO.fa	fixO	745	0	0.0000	0.0000	0
TOOL-9-Rh	nifB.fa	nifB	1527	511	33.4643	2.7387	43
TOOL-9-Rh	rpoN.fa	rpoN	1533	0	0.0000	0.0000	0
TOOL-9-Rh	nifZ.fa	nifZ	759	425	55.9947	9.6100	85
TOOL-9-Rh	nodF.fa	nodF	333	0	0.0000	0.0000	0
TOOL-9-Rh	nifJ.fa	nifJ	3528	309	8.7585	6.8620	250
TOOL-9-Rh	fixN.fa	fixN	1697	0	0.0000	0.0000	0
TOOL-9-Rh	fdxN.fa	fdxN	210	0	0.0000	0.0000	0
TOOL-9-Rh	nifA.fa	nifA	1753	163	9.2983	1.4524	101
TOOL-9-Rh	nodU.fa	nodU	1823	378	20.7351	0.3544	3
TOOL-9-Rh	nolU.fa	nolU	645	639	99.0698	4.6543	9
TOOL-9-Rh	nifY.fa	nifY	663	0	0.0000	0.0000	0
TOOL-9-Rh	nodE.fa	nodE	1232	0	0.0000	0.0000	0
TOOL-9-Rh	noeE.fa	noeE	1260	72	5.7143	0.0571	1
TOOL-9-Rh	nodL.fa	nodL	612	0	0.0000	0.0000	0
TOOL-9-Rh	nolL.fa	nolL	1191	0	0.0000	0.0000	0
TOOL-9-Rh	nifQ.fa	nifQ	813	481	59.1636	1.7196	7
TOOL-9-Rh	fixU.fa	fixU	258	147	56.9767	20.1705	150
TOOL-9-Rh	nodT.fa	nodT	1521	0	0.0000	0.0000	0
TOOL-9-Rh	nifX.fa	nifX	519	0	0.0000	0.0000	0
TOOL-9-Rh	nodD.fa	nodD	1011	282	27.8932	4.4570	43
TOOL-9-Rh	nfeD.fa	nfeD	1454	65	4.4704	0.1320	4
TOOL-9-Rh	nifH.fa	nifH	997	809	81.1434	127.0562	467
TOOL-9-Rh	rhcN.fa	rhcN	1360	0	0.0000	0.0000	0
TOOL-9-Rh	fixL.fa	fixL	2018	0	0.0000	0.0000	0
TOOL-9-Rh	nopP.fa	nopP	834	834	100.0000	6.1343	12
TOOL-9-Rh	nodS.fa	nodS	738	0	0.0000	0.0000	0
TOOL-9-Rh	nifW.fa	nifW	421	0	0.0000	0.0000	0
TOOL-9-Rh	nodC.fa	nodC	1409	529	37.5444	2.0923	12
TOOL-9-Rh	rhcT.fa	rhcT	832	0	0.0000	0.0000	0
TOOL-9-Rh	fixC.fa	fixC	1318	0	0.0000	0.0000	0
TOOL-9-Rh	nodB.fa	nodB	714	21	2.9412	0.1176	4
TOOL-9-Rh	nolB.fa	nolB	597	0	0.0000	0.0000	0
TOOL-9-Rh	nodZ.fa	nodZ	993	154	15.5086	0.4653	3
TOOL-9-Rh	fixK.fa	fixK	812	0	0.0000	0.0000	0
TOOL-9-Rh	nodJ.fa	nodJ	921	353	38.3279	158.2497	1487
TOOL-9-Rh	nifN.fa	nifN	1367	87	6.3643	0.0761	2
TOOL-9-Rh	fixB.fa	fixB	1143	0	0.0000	0.0000	0
TOOL-9-Rh	nodA.fa	nodA	699	265	37.9113	1.0243	6
