sample_id	best_reference_id	best_reference_taxon	percent_identity	alignment_length	query_coverage_percent	reference_coverage_percent	evalue	bitscore
OAES-22-1-No|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM16083.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	98.164	817	91.387	NA	0.0	1424
OAES-23-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	96.955	821	91.8345	NA	0.0	1375
OAES-23-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	95.355	818	91.4989	NA	0.0	1297
OAES_24-3-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	97.730	793	88.7025	NA	0.0	1365
OAES_24-3-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	98.057	772	86.3535	NA	0.0	1345
OAES-25-1-No|nifH|consensus50|strict_single_dominant	nifH|Neorhizobium_alkalisoli|ACF98259.1	Neorhizobium_alkalisoli	96.814	722	99.5862	NA	0.0	1206
OAES-26-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	95.221	816	91.2752	NA	0.0	1291
OAES-26-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	95.828	791	88.4787	NA	0.0	1279
OAES-27-2-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	95.360	819	91.6107	NA	0.0	1303
OAES-28-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	96.845	824	92.17	NA	0.0	1375
OAES-29-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	97.365	797	89.1499	NA	0.0	1352
OAES-29-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Microvirga_vignae|KLK90290.1	Microvirga_vignae	92.491	799	89.3736	NA	0.0	1142
OAES-30-2-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	94.821	811	90.7159	NA	0.0	1266
OAES-30-2-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.411	774	86.5772	NA	0.0	1147
OAES-3-1-No|nifH|consensus50|strict_single_dominant	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	93.204	824	92.17	NA	0.0	1208
OAES-32-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	97.087	824	92.17	NA	0.0	1386
OAES-32-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.120	698	78.0761	NA	0.0	985
OAES-33-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	97.355	794	88.8143	NA	0.0	1349
OAES-33-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	96.006	726	81.2081	NA	0.0	1181
OAES-33-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	94.248	765	85.5705	NA	0.0	1170
OAES-34-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	96.829	820	91.7226	NA	0.0	1369
OAES-35-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	86.883	831	93.8983	NA	0.0	965
OAES-35-3-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.040	819	91.6107	NA	0.0	1197
OAES-35-3-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	88.889	801	89.5973	NA	0.0	1005
OAES-36-2-No|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	95.990	823	92.0582	NA	0.0	1336
OAES-36-3-No|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	95.747	823	92.0582	NA	0.0	1325
OAES-36-3-Ro|nifH|consensus50|strict_single_dominant	nifH|Burkholderia_vietnamiensis|KVE58540.1	Burkholderia_vietnamiensis	88.226	654	74.1497	NA	0.0	780
OAES-37-2-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	89.307	823	92.0582	NA	0.0	1046
OAES-4-1-No|nifH|consensus50|strict_single_dominant	nifH|Neorhizobium_alkalisoli|ACF98259.1	Neorhizobium_alkalisoli	96.814	722	99.5862	NA	0.0	1206
OAES-4-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Neorhizobium_alkalisoli|ACF98259.1	Neorhizobium_alkalisoli	96.814	722	99.5862	NA	0.0	1206
OAES-5-Rh|nifH|consensus50|strict_single_dominant	nifH|Ensifer_sp|QHB50514.1	Ensifer_sp	96.234	717	100	NA	0.0	1175
OAES-6-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_prairiense|WEJ08560.1	Sinorhizobium_prairiense	98.120	798	89.2617	NA	0.0	1391
OAES-7-1-No|nifH|consensus50|strict_single_dominant	nifH|Neorhizobium_alkalisoli|ACF98259.1	Neorhizobium_alkalisoli	96.537	722	99.5862	NA	0.0	1195
OAES-7-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Neorhizobium_alkalisoli|ACF98259.1	Neorhizobium_alkalisoli	96.537	722	99.5862	NA	0.0	1195
OAES-7-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Neorhizobium_alkalisoli|ACF98259.1	Neorhizobium_alkalisoli	96.537	722	99.5862	NA	0.0	1195
OAES-8-2-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_maamorense|XKI86421.1	Mesorhizobium_maamorense	92.054	818	91.4989	NA	0.0	1153
OAES-9-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	97.475	792	88.5906	NA	0.0	1352
OAES-9-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	96.936	816	91.2752	NA	0.0	1369
ORNL-10-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	91.962	423	47.7966	NA	7.18e-171	593
ORNL-12-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	88.523	819	91.6107	NA	0.0	992
ORNL-13-2-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_caraganae|CAN7239890.1	Mesorhizobium_caraganae	86.098	820	91.7226	NA	0.0	881
ORNL-14-1-No|nifH|consensus50|strict_single_dominant	nifH|Ensifer_sp|QHB50514.1	Ensifer_sp	88.391	491	68.4798	NA	9.29e-170	590
ORNL-16-No|nifH|consensus50|strict_single_dominant	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	88.138	607	67.8971	NA	0.0	721
ORNL-19-Ro|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	95.312	384	43.3898	NA	7.13e-176	610
ORNL-20-1-No|nifH|consensus50|strict_single_dominant	nifH|Burkholderia_multivorans|CAN0620951.1	Burkholderia_multivorans	86.010	386	43.7642	NA	6.00e-117	414
ORNL-2-1-No|nifH|consensus50|strict_single_dominant	nifH|uncultured_Frankia_sp|SME86187.1	uncultured_Frankia_sp	94.268	314	60.8527	NA	2.10e-136	479
ORNL-21-No|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	95.844	385	43.5028	NA	9.16e-180	623
ORNL-24-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	89.130	460	51.9774	NA	1.54e-172	599
ORNL-25-1-No|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._SPXBL-02|XYL93550.1	Bradyrhizobium_sp._SPXBL-02	86.503	652	73.6723	NA	0.0	712
ORNL-25-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_caraganae|CAN7239890.1	Mesorhizobium_caraganae	86.938	689	77.0694	NA	0.0	774
ORNL-3-2-No|nifH|consensus50|strict_single_dominant	nifH|Frankia_sp._Hr75.2|CAI7980009.1	Frankia_sp._Hr75.2	94.268	314	36.092	NA	2.10e-136	479
ORNL-3-2-Ro|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	90.786	369	41.6949	NA	7.49e-141	494
ORNL-4-1-No|nifH|consensus50|strict_single_dominant	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	86.765	816	91.2752	NA	0.0	933
ORNL-5-1-No|nifH|consensus50|strict_single_dominant	nifH|Burkholderia_vietnamiensis|KVE92620.1	Burkholderia_vietnamiensis	85.474	654	74.1497	NA	0.0	682
ORNL-5-2-Ro|nifH|consensus50|strict_single_dominant	nifH|Frankia_alni|QEJ80971.1	Frankia_alni	87.745	612	99.5122	NA	0.0	710
ORNL-6-1-No|nifH|consensus50|strict_single_dominant	nifH|Rhizobium_ruizarguesonis|XIE09844.1	Rhizobium_ruizarguesonis	94.269	698	78.0761	NA	0.0	1068
ORNL-7-2-No|nifH|consensus50|strict_single_dominant	nifH|Ensifer_canadensis|UBI79453.1	Ensifer_canadensis	87.161	701	78.4116	NA	0.0	791
ORNL-8-2-Rh|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM16083.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	91.024	635	71.0291	NA	0.0	850
OSBS-100-3-Rh|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM16083.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	87.363	823	92.0582	NA	0.0	965
OSBS-100-3-Ro|nifH|consensus50|strict_single_dominant	nifH|Ensifer_canadensis|UBI79453.1	Ensifer_canadensis	90.462	671	75.0559	NA	0.0	880
OSBS-101-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM16083.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	92.587	715	79.9776	NA	0.0	1027
OSBS-103-2-No|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM16083.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	86.667	675	75.5034	NA	0.0	747
OSBS-104-1-No|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._SPXBL-04|XYL77982.1	Bradyrhizobium_sp._SPXBL-04	89.181	684	77.2881	NA	0.0	846
OSBS-104-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	88.973	789	88.255	NA	0.0	976
OSBS-106-1-No|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	95.855	386	43.6158	NA	2.55e-180	625
OSBS-109-4-No|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM16083.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	87.554	699	78.1879	NA	0.0	802
OSBS-109-4-Ro|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	96.206	369	41.6949	NA	3.32e-174	604
OSBS-12-1-No|nifH|consensus50|strict_single_dominant	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	89.233	613	68.5682	NA	0.0	765
OSBS-1-2-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	95.333	750	83.8926	NA	0.0	1190
OSBS-14-3-No|nifH|consensus50|strict_single_dominant	nifH|Rhizobium_azibense|CAO4004957.1	Rhizobium_azibense	85.437	824	92.17	NA	0.0	854
OSBS-18-5-No|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._SPXBL-03|XYL85905.1	Bradyrhizobium_sp._SPXBL-03	87.462	654	73.8983	NA	0.0	749
OSBS-18-5-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	91.698	795	88.9262	NA	0.0	1103
OSBS-20-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	90.598	819	91.6107	NA	0.0	1086
OSBS-21-2-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	87.956	822	91.9463	NA	0.0	972
OSBS-28-1-No|nifH|consensus50|strict_single_dominant	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	88.686	822	91.9463	NA	0.0	1003
OSBS-36-4-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	90.762	801	89.5973	NA	0.0	1070
OSBS-37-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	88.029	827	92.5056	NA	0.0	976
OSBS-38-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	91.697	819	91.6107	NA	0.0	1136
OSBS-4-3-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	89.951	816	91.2752	NA	0.0	1068
OSBS-49-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Microvirga_sp._RSM25|XKE00370.1	Microvirga_sp._RSM25	86.890	656	73.3781	NA	0.0	736
OSBS-51-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	84.580	655	74.0113	NA	0.0	754
OSBS-52-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	93.207	368	41.5819	NA	2.64e-155	542
OSBS-52-5-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	94.872	312	35.2542	NA	9.69e-140	490
OSBS-5-5-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.171	820	91.7226	NA	0.0	1230
OSBS-58-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	87.743	824	92.17	NA	0.0	959
OSBS-58-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	85.592	819	91.6107	NA	0.0	894
OSBS-59-1-No|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	90.415	386	43.6158	NA	2.67e-145	508
OSBS-65-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	86.930	658	74.3503	NA	0.0	784
OSBS-66-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	89.157	830	93.7853	NA	0.0	1033
OSBS-67-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	93.133	466	52.6554	NA	0.0	680
OSBS-68-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	87.124	831	93.8983	NA	0.0	970
OSBS-68-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	94.256	383	43.2768	NA	1.20e-168	586
OSBS-69-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	89.346	826	92.3937	NA	0.0	1037
OSBS-70-3-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	84.709	824	92.17	NA	0.0	821
OSBS-71-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	87.179	819	91.6107	NA	0.0	952
OSBS-72-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	94.560	386	43.6158	NA	5.55e-172	597
OSBS-7-4-Ro|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.674	819	91.6107	NA	0.0	1181
OSBS-75-2-No|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._SPXBL-03|XYL85905.1	Bradyrhizobium_sp._SPXBL-03	90.710	366	41.3559	NA	3.48e-139	488
OSBS-80-2-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	93.426	578	65.3107	NA	0.0	856
OSBS-81-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	87.108	830	93.7853	NA	0.0	939
OSBS-81-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	91.540	461	52.0904	NA	0.0	636
OSBS-82-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	88.902	829	93.6723	NA	0.0	1022
OSBS-8-5-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	92.405	632	70.6935	NA	0.0	902
OSBS-88-1-No|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	85.714	560	63.2768	NA	0.0	636
OSBS-89-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	88.346	635	71.7514	NA	0.0	785
OSBS-91-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Azorhizobium_oxalatiphilum|GGF67226.1	Azorhizobium_oxalatiphilum	90.592	287	32.4294	NA	6.08e-107	381
OSBS-CEVI-50-3-No|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_sp._SPXBL-03|XYL85905.1	Bradyrhizobium_sp._SPXBL-03	90.959	365	41.2429	NA	2.69e-140	492
OSBS-DETR-64-3-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	90.809	816	91.2752	NA	0.0	1092
OSBS-LEHI-62-5-No|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_ottawaense|XZF72199.1	Bradyrhizobium_ottawaense	85.868	559	63.1638	NA	1.18e-178	619
OSBS-LEHI-62-5-Rh|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	91.942	695	77.7405	NA	0.0	972
OSBS-LEHI-62-5-Ro|nifH|consensus50|strict_single_dominant	nifH|Ensifer_canadensis|UBI79453.1	Ensifer_canadensis	87.938	771	86.2416	NA	0.0	904
OSBS-TEVI-61-4-No|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM16083.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	85.837	699	78.1879	NA	0.0	736
RMNP-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.529	819	91.6107	NA	0.0	1219
RMNP-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Microvirga_sp._RSM25|XKE00370.1	Microvirga_sp._RSM25	91.343	797	89.1499	NA	0.0	1086
RMNP-2-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.939	792	88.5906	NA	0.0	1197
RMNP-2-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.481	813	90.9396	NA	0.0	1208
RMNP-4-Rh|nifH|consensus50|strict_single_dominant	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	87.591	822	91.9463	NA	0.0	953
SCBI-11-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_caraganae|CAN7239890.1	Mesorhizobium_caraganae	85.983	692	77.4049	NA	0.0	741
SCBI-11-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_ottawaense|XZF72199.1	Bradyrhizobium_ottawaense	91.342	462	52.2034	NA	0.0	632
SCBI-1-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XHY72514.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	96.934	685	76.6219	NA	0.0	1149
SCBI-2-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM16083.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	90.989	799	89.3736	NA	0.0	1098
SCBI-3-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Ensifer_canadensis|UBI79453.1	Ensifer_canadensis	95.745	705	78.8591	NA	0.0	1136
SCBI-4-1-No|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM16083.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	88.039	510	57.047	NA	1.54e-172	599
SCBI-4-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._LjNodule214|CAN7751128.1	Mesorhizobium_sp._LjNodule214	85.766	829	92.7293	NA	0.0	874
SCBI-4-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_ottawaense|XZF72199.1	Bradyrhizobium_ottawaense	90.086	464	52.4294	NA	4.29e-173	601
SCBI-5-1-No|nifH|consensus50|strict_single_dominant	nifH|Neorhizobium_galegae|AIY31028.1	Neorhizobium_galegae	98.675	755	99.3421	NA	0.0	1338
SCBI-6-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_caraganae|CAN7239890.1	Mesorhizobium_caraganae	85.798	683	76.3982	NA	0.0	725
SCBI-8-2-Rh|nifH|consensus50|strict_single_dominant	nifH|Burkholderia_vietnamiensis|KVE58540.1	Burkholderia_vietnamiensis	88.450	658	74.6032	NA	0.0	795
SCBI-9-2-No|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_ottawaense|XZF72199.1	Bradyrhizobium_ottawaense	94.038	369	41.6949	NA	7.28e-161	560
SERC-1-1-No|nifH|consensus50|strict_single_dominant	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	87.852	461	51.566	NA	2.64e-155	542
SERC-1-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM16083.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	91.298	655	73.2662	NA	0.0	893
SERC-2-1-No|nifH|consensus50|strict_single_dominant	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	84.792	697	77.9642	NA	0.0	702
SERC-2-2-Ro|nifH|consensus50|strict_single_dominant	nifH|Frankia_sp._AcoPraII.1|CAI5943485.1	Frankia_sp._AcoPraII.1	90.753	465	53.8194	NA	0.0	658
SERC-3-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	87.726	497	55.5928	NA	2.01e-166	579
SERC-3-1-Ro|nifH|consensus50|strict_single_dominant	nifH|Microvirga_sp._RSM25|XKE00370.1	Microvirga_sp._RSM25	89.487	799	89.3736	NA	0.0	1009
SERC-4-1-No|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_ottawaense|XZF72199.1	Bradyrhizobium_ottawaense	87.348	656	74.1243	NA	0.0	747
SERC-6-1-Rh|nifH|consensus50|strict_single_dominant	nifH|Ensifer_canadensis|UBI79453.1	Ensifer_canadensis	88.219	713	79.7539	NA	0.0	850
SERC-7-1-No|nifH|consensus50|strict_single_dominant	nifH|Bradyrhizobium_diazoefficiens|GAB9116018.1	Bradyrhizobium_diazoefficiens	98.374	369	41.6949	NA	0.0	649
SJER-1-1-No|nifH|consensus50|strict_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM16083.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	85.796	697	77.9642	NA	0.0	739
SJER-2-3-No|nifH|consensus50|strict_single_dominant	nifH|Rhizobium_leguminosarum|BEJ25671.1	Rhizobium_leguminosarum	87.897	818	92.1171	NA	0.0	959
SJER-4-1-No|nifH|consensus50|strict_single_dominant	nifH|Microvirga_lotononidis|WQO30062.1	Microvirga_lotononidis	89.013	446	49.8881	NA	2.60e-165	575
SRER-10-1-No|nifH|consensus50|strict_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	93.284	819	91.6107	NA	0.0	1208
