source_file	gene	sample_id	closest_taxon	closest_genus	best_reference_id	best_reference_taxon	percent_identity	alignment_length	query_coverage_percent	reference_coverage_percent	evalue	bitscore	best_reference_genus
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK	TALL-67-1-Rh|nifK|consensus50|strict_single_dominant	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XWQ49967.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	96.937	555	35.9922	NA	0	931	Sinorhizobium
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK	TALL-68-2-Ro|nifK|consensus50|strict_single_dominant	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UIJ90931.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	88.759	854	55.3826	NA	0	1079	Sinorhizobium
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK	TEAK-2-1-Rh|nifK|consensus50|strict_single_dominant	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UIJ90931.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	91.129	1488	96.4981	NA	0	2074	Sinorhizobium
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK	TEAK-3-1-Rh|nifK|consensus50|strict_single_dominant	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28281.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	93.254	756	49.0272	NA	0	1122	Sinorhizobium
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK	TOOL-1-Rh|nifK|consensus50|strict_single_dominant	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|GEC41725.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	93.725	1498	97.1466	NA	0	2255	Sinorhizobium
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK	TOOL-1-Ro|nifK|consensus50|strict_single_dominant	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQP03455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	97.753	1424	92.3476	NA	0	2464	Sinorhizobium
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK	TOOL-10-No|nifK|consensus50|strict_single_dominant	Mesorhizobium_muleiense	Mesorhizobium	nifK|Mesorhizobium_muleiense|XPS09195.1	Mesorhizobium_muleiense	89.865	888	57.5875	NA	0	1164	Mesorhizobium
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK	TOOL-10-Rh|nifK|consensus50|strict_single_dominant	Mesorhizobium_muleiense	Mesorhizobium	nifK|Mesorhizobium_muleiense|XPS09195.1	Mesorhizobium_muleiense	89.517	849	55.0584	NA	0	1098	Mesorhizobium
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK	TOOL-11-Ro|nifK|consensus50|strict_single_dominant	Mesorhizobium_muleiense	Mesorhizobium	nifK|Mesorhizobium_muleiense|XPS09195.1	Mesorhizobium_muleiense	86.115	713	46.2387	NA	0	815	Mesorhizobium
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK	TOOL-12-Ro|nifK|consensus50|strict_single_dominant	Mesorhizobium_maamorense	Mesorhizobium	nifK|Mesorhizobium_maamorense|XKI86423.1	Mesorhizobium_maamorense	91.623	573	37.1595	NA	0	793	Mesorhizobium
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK	TOOL-13-Rh|nifK|consensus50|strict_single_dominant	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28281.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	90.511	1486	96.3684	NA	0	1977	Sinorhizobium
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK	TOOL-14-No|nifK|consensus50|strict_single_dominant	Microvirga_sp._KLBC_81	Microvirga	nifK|Microvirga_sp._KLBC_81|PVE21515.1	Microvirga_sp._KLBC_81	87.659	1491	96.6926	NA	0	1790	Microvirga
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK	TOOL-14-Rh|nifK|consensus50|strict_single_dominant	Mesorhizobium_muleiense	Mesorhizobium	nifK|Mesorhizobium_muleiense|XPS09195.1	Mesorhizobium_muleiense	89.4	783	50.7782	NA	0	1016	Mesorhizobium
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK	TOOL-16-No|nifK|consensus50|strict_single_dominant	Microvirga_lotononidis	Microvirga	nifK|Microvirga_lotononidis|WQO30984.1	Microvirga_lotononidis	89.744	858	55.642	NA	0	1109	Microvirga
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK	TOOL-17-Ro|nifK|consensus50|strict_single_dominant	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UIJ90931.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	90.636	1463	94.8768	NA	0	2004	Sinorhizobium
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK	TOOL-2-Rh|nifK|consensus50|strict_single_dominant	Mesorhizobium_maamorense	Mesorhizobium	nifK|Mesorhizobium_maamorense|XKI86423.1	Mesorhizobium_maamorense	88.152	633	41.0506	NA	0	752	Mesorhizobium
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK	TOOL-20-Rh|nifK|consensus50|strict_single_dominant	Microvirga_lotononidis	Microvirga	nifK|Microvirga_lotononidis|WQO30984.1	Microvirga_lotononidis	89.623	848	54.9935	NA	0	1109	Microvirga
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK	TOOL-23-Ro|nifK|consensus50|strict_single_dominant	Mesorhizobium_muleiense	Mesorhizobium	nifK|Mesorhizobium_muleiense|XPS09195.1	Mesorhizobium_muleiense	89.873	869	56.3554	NA	0	1144	Mesorhizobium
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK	TOOL-28-No|nifK|consensus50|strict_single_dominant	Mesorhizobium_sp._WSM4083	Mesorhizobium	nifK|Mesorhizobium_sp._WSM4083|XXN81542.1	Mesorhizobium_sp._WSM4083	87.38	1038	67.3152	NA	0	1260	Mesorhizobium
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK	TOOL-29-Ro|nifK|consensus50|strict_single_dominant	Mesorhizobium_maamorense	Mesorhizobium	nifK|Mesorhizobium_maamorense|XKI86423.1	Mesorhizobium_maamorense	91.818	550	35.668	NA	0	767	Mesorhizobium
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK	TOOL-30-Ro|nifK|consensus50|strict_single_dominant	Mesorhizobium_muleiense	Mesorhizobium	nifK|Mesorhizobium_muleiense|XPS09195.1	Mesorhizobium_muleiense	90.106	758	49.1569	NA	0	1014	Mesorhizobium
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK	TOOL-34-No|nifK|consensus50|strict_single_dominant	Mesorhizobium_muleiense	Mesorhizobium	nifK|Mesorhizobium_muleiense|XPS09195.1	Mesorhizobium_muleiense	88.286	811	52.594	NA	0	1002	Mesorhizobium
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK	TOOL-35-1-Rh|nifK|consensus50|strict_single_dominant	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UIJ90931.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	94.629	1415	91.7639	NA	0	2202	Sinorhizobium
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK	TOOL-5-No|nifK|consensus50|strict_single_dominant	Mesorhizobium_sp._RIZ17	Mesorhizobium	nifK|Mesorhizobium_sp._RIZ17|XXB69636.1	Mesorhizobium_sp._RIZ17	87.231	650	42.153	NA	0	769	Mesorhizobium
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK	TOOL-5-Rh|nifK|consensus50|strict_single_dominant	Microvirga_lotononidis	Microvirga	nifK|Microvirga_lotononidis|WQO30984.1	Microvirga_lotononidis	87.019	832	53.9559	NA	0	996	Microvirga
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK	TOOL-6-Ro|nifK|consensus50|strict_single_dominant	Mesorhizobium_muleiense	Mesorhizobium	nifK|Mesorhizobium_muleiense|XPS09195.1	Mesorhizobium_muleiense	88.206	797	51.6861	NA	0	981	Mesorhizobium
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK	TOOL-7-No|nifK|consensus50|strict_single_dominant	Microvirga_lotononidis	Microvirga	nifK|Microvirga_lotononidis|WQO30984.1	Microvirga_lotononidis	87.774	867	56.2257	NA	0	1027	Microvirga
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK	TOOL-7-Rh|nifK|consensus50|strict_single_dominant	Microvirga_lotononidis	Microvirga	nifK|Microvirga_lotononidis|WQO30984.1	Microvirga_lotononidis	86.763	763	49.4812	NA	0	863	Microvirga
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK	TOOL-8-No|nifK|consensus50|strict_single_dominant	Mesorhizobium_maamorense	Mesorhizobium	nifK|Mesorhizobium_maamorense|XKI86423.1	Mesorhizobium_maamorense	88.086	1536	99.6109	NA	0	1886	Mesorhizobium
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK	TOOL-8-Rh|nifK|consensus50|strict_single_dominant	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UIJ90931.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	91.405	1466	95.0713	NA	0	2019	Sinorhizobium
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK	TOOL-9-No|nifK|consensus50|strict_single_dominant	Mesorhizobium_muleiense	Mesorhizobium	nifK|Mesorhizobium_muleiense|XPS09195.1	Mesorhizobium_muleiense	90.664	889	57.6524	NA	0	1182	Mesorhizobium
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK	TOOL-9-Ro|nifK|consensus50|strict_single_dominant	Mesorhizobium_muleiense	Mesorhizobium	nifK|Mesorhizobium_muleiense|XPS09195.1	Mesorhizobium_muleiense	89.734	789	51.1673	NA	0	1038	Mesorhizobium
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK	UKFS-6-3-Ro|nifK|consensus50|strict_single_dominant	Mesorhizobium_sp._WSM2240	Mesorhizobium	nifK|Mesorhizobium_sp._WSM2240|XCG49717.1	Mesorhizobium_sp._WSM2240	89.957	697	45.201	NA	0	946	Mesorhizobium
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK	WOOD-1-1-Rh|nifK|consensus50|strict_single_dominant	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UIJ90931.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	89.323	871	56.4851	NA	0	1129	Sinorhizobium
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK	WOOD-10-1-No|nifK|consensus50|strict_single_dominant	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28281.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.088	1535	99.546	NA	0	2776	Sinorhizobium
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK	WOOD-11-1-No|nifK|consensus50|strict_single_dominant	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQP03455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.09	1539	99.8054	NA	0	2772	Sinorhizobium
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK	WOOD-11-1-Rh|nifK|consensus50|strict_single_dominant	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|GEC41725.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	94.452	1424	92.3476	NA	0	2248	Sinorhizobium
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK	WOOD-11-1-Ro|nifK|consensus50|strict_single_dominant	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UIJ90931.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	93.833	1508	97.7951	NA	0	2292	Sinorhizobium
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK	WOOD-12-No|nifK|consensus50|strict_single_dominant	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XWQ88865.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.86	1426	92.4773	NA	0	2623	Sinorhizobium
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK	WOOD-12-Ro|nifK|consensus50|strict_single_dominant	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQP03455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	93.686	776	50.3243	NA	0	1190	Sinorhizobium
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK	WOOD-3-2-No|nifK|consensus50|strict_single_dominant	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQP03455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.481	1541	99.9351	NA	0	2813	Sinorhizobium
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK	WOOD-3-2-Ro|nifK|consensus50|strict_single_dominant	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|QPI28281.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	91.274	848	54.9935	NA	0	1168	Sinorhizobium
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK	WOOD-5-1-Rh|nifK|consensus50|strict_single_dominant	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|GEC41725.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	92.866	1542	100	NA	0	2294	Sinorhizobium
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK	WOOD-6-1-No|nifK|consensus50|strict_single_dominant	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQP03455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.481	1541	99.9351	NA	0	2811	Sinorhizobium
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK	WOOD-6-1-Ro|nifK|consensus50|strict_single_dominant	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XWQ88865.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.439	1426	92.4773	NA	0	2601	Sinorhizobium
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK	WOOD-7-1-No|nifK|consensus50|strict_single_dominant	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XWQ88865.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.027	1541	99.9351	NA	0	2774	Sinorhizobium
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK	WOOD-8-Ro|nifK|consensus50|strict_single_dominant	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|WQP03455.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	98.876	1423	92.2827	NA	0	2551	Sinorhizobium
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK	WOOD-9-Rh|nifK|consensus50|strict_single_dominant	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|GEC41725.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	95.31	1514	98.1842	NA	0	2414	Sinorhizobium
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK	YELL-5-3-Rh|nifK|consensus50|strict_single_dominant	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|UIJ90931.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	93.928	774	50.1946	NA	0	1181	Sinorhizobium
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK	YELL-6-1-Rh|nifK|consensus50|strict_single_dominant	Mesorhizobium_muleiense	Mesorhizobium	nifK|Mesorhizobium_muleiense|XPS09195.1	Mesorhizobium_muleiense	87.833	863	55.9663	NA	0	1042	Mesorhizobium
/Users/rosa/Desktop/ALLWork/Madison/Project/ryan-nitfix/intbio-nitfix-git/symbiosis_sorted_all_sample_consensus_sequences_50percent/result/gene_trees_full/nifK/05_blast_taxon_annotation/nifK_strict_best_reference_hit_with_taxon.tsv	nifK	YELL-7-1-Rh|nifK|consensus50|strict_single_dominant	Sinorhizobium_meliloti_(Rhizobium_meliloti)	Sinorhizobium	nifK|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XWQ88865.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	90.487	883	57.2633	NA	0	1201	Sinorhizobium
