tip_label	sample_id	domain	species	date_finalized	qubit_average	total_dna	nebnext_protocol	isotope_reference_name	sample_preservation	type	family	site	genus	tribe	plot_simple	county	state	native	lat	long	date_field_collection	sample_type	host_genus	host_tribe	native_status	closest_blast_genus	closest_blast_taxon	percent_identity	query_coverage_percent	evalue	bitscore
TEAK-3-1-Ro|nolF|consensus50|strict_single_dominant	TEAK-3-1-Ro	D17	Acmispon americanus	4/15/25	0.6645	31.896	Quarter	TEAK-3	dry	root	Fabaceae	TEAK	Acmispon	Loteae	NA	Fresno	CA	yes	37.009052	-119.008213	#N/A	root	Acmispon	Loteae	yes	Sinorhizobium	Sinorhizobium_meliloti_Rm41	100	96.1261	0	1971
OSBS-106-1-Ro|nolF|consensus50|strict_single_dominant	OSBS-106-1-Ro	D03	Lespedeza hirta	4/15/25	0.1815	8.712	Quarter	OSBS-106	dry	root	Fabaceae	OSBS	Lespedeza	Desmodieae	OSBS_070	Putnam	Fl	yes	NA	NA	20241008	root	Lespedeza	Desmodieae	yes	Sinorhizobium	Sinorhizobium_meliloti_Rm41	100	98.2883	0	2015
WOOD-8-No|nolF|consensus50|strict_single_dominant	WOOD-8-No	D09	Medicago lupulina	4/24/25	0	0	Quarter	WOOD-8	ethanol	nodule	Fabaceae	WOOD	Medicago	Trifolieae	BARR_027	Stutsman	ND	no	47.12819	99.23817	9/23/24	nodule	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_Rm41	100	98.9189	0	2028
SCBI-12-1-No|nolF|consensus50|strict_single_dominant	SCBI-12-1-No	D02	Amphicarpaea bracteata	4/24/25	0.4335	20.808	Quarter	SCBI-12	ethanol	nodule	Fabaceae	SCBI	Amphicarpaea	Phaseoleae	SCBI-011	Warren	VA	yes	38.878901	-78.139749	7/10/24	nodule	Amphicarpaea	Phaseoleae	yes	Sinorhizobium	Sinorhizobium_meliloti_Rm41	100	99.0991	0	2032
CLBJ-40-1-Ro|nolF|consensus50|strict_single_dominant	CLBJ-40-1-Ro	D11	Lespedeza cuneata	4/10/25	0	0	Quarter	CLBJ-40	ethanol	root	Fabaceae	CLBJ	Lespedeza	Desmodieae	CLBJ_034	Wise	TX	no	33.23685	-97.34119	9/2/24	root	Lespedeza	Desmodieae	no	Sinorhizobium	Sinorhizobium_meliloti_Rm41	100	99.0991	0	2032
SCBI-2-1-No|nolF|consensus50|strict_single_dominant	SCBI-2-1-No	D02	Lespedeza cuneata	4/23/25	0	0	Quarter	SCBI-2	ethanol	nodule	Fabaceae	SCBI	Lespedeza	Desmodieae	SCBI-006	Warren	VA	no	38.897638	-78.152008	NA	nodule	Lespedeza	Desmodieae	no	Sinorhizobium	Sinorhizobium_meliloti_Rm41	100	99.0991	0	2032
DCFS-4-Ro|nolF|consensus50|strict_single_dominant	DCFS-4-Ro	D09	Oxytropis lambertii	4/23/25	0	0	Quarter	DCFS-4	dry	root	Fabaceae	DCFS	Oxytropis	Galegeae	DCFS_004	Stutsman	ND	yes	47.171157	99.05145	6/10/24	root	Oxytropis	Galegeae	yes	Sinorhizobium	Sinorhizobium_meliloti_Rm41	100	99.009	0	2030
JERC-2-1-Ro|nolF|consensus50|strict_single_dominant	JERC-2-1-Ro	D03	Vicia sativa	7/15/24	1.215	58.32	Quarter	JERC-VISA-2	dry	root	Fabaceae	JERC	Vicia	Fabeae	JERC_012	Baker County	Georgia	no	31.189973	-84.446402	20240320	root	Vicia	Fabeae	no	Sinorhizobium	Sinorhizobium_meliloti_Rm41	100	99.009	0	2030
OSBS-99-Ro|nolF|consensus50|strict_single_dominant	OSBS-99-Ro	D03	Tephrosia chrysophylla	4/17/25	1.12	53.76	Quarter	OSBS-99	dry	root	Fabaceae	OSBS	Tephrosia	Millettieae	OSBS_007	Putnam	Fl	yes	NA	NA	20240919	root	Tephrosia	Millettieae	yes	Sinorhizobium	Sinorhizobium_meliloti_Rm41	100	98.6486	0	2023
HEAL-7-1-Ro|nolF|consensus50|strict_single_dominant	HEAL-7-1-Ro	D19	Alnus viridis	4/4/25	0	0	Quarter	HEAL-7	ethanol	root	Betulaceae	HEAL	Alnus	actinorhizal	HEAL_004	Denali Borough	Alaska	yes	63.86378 N	149.27284 W	20240723	root	Alnus	actinorhizal	yes	Sinorhizobium	Sinorhizobium_meliloti_Rm41	100	98.3784	0	2017
DSNY-13-1-No|nolF|consensus50|strict_single_dominant	DSNY-13-1-No	D03	Crotalaria pallida var. obovata	8/19/24	2.755	132.24	Quarter	DSNY-CRPA-13	dry	nodule	Fabaceae	DSNY	Crotalaria	Crotalarieae	DSNY_044	Osceola	Florida	yes	28.12693243	-81.43561487	20240320	nodule	Crotalaria	Crotalarieae	yes	Sinorhizobium	Sinorhizobium_meliloti_Rm41	100	97.2973	0	1995
DCFS-7-1-Ro|nolF|consensus50|strict_single_dominant	DCFS-7-1-Ro	D09	Amorpha canescens	4/23/25	4.33	207.84	Quarter	DCFS-7	dry	root	Fabaceae	DCFS	Amorpha	Amorpheae	DCFS_067	Stutsman	ND	yes	47.16096	99.11051	6/20/24	root	Amorpha	Amorpheae	yes	Sinorhizobium	Sinorhizobium_meliloti_Rm41	99.716	95.2252	0	1936
