tip_label	sample_id	domain	species	date_finalized	qubit_average	total_dna	nebnext_protocol	isotope_reference_name	sample_preservation	type	family	site	genus	tribe	plot_simple	county	state	native	lat	long	date_field_collection	sample_type	host_genus	host_tribe	native_status	closest_blast_genus	closest_blast_taxon	percent_identity	query_coverage_percent	evalue	bitscore
JERC-89-1-Ro|nifH|consensus50|strict_single_dominant	JERC-89-1-Ro	D03	Ceanothus americanus	5/14/25	0.5545	26.616	Quarter	JERC-89	dry	root	Rhamnaceae	JERC	Ceanothus	actinorhizal	JERC_050	Baker County	Georgia	yes	NA	NA	20240625	root	Ceanothus	actinorhizal	yes	Mesorhizobium	Mesorhizobium_sp._WSM4083	88.317	79.8395	0	953
MLBS-1-1-No|nifH|consensus50|strict_single_dominant	MLBS-1-1-No	D07	Elaeagnus umbellata	2/17/25	0	0	Quarter	MLBS-1	dry	nodule	Elaeagnaceae	MLBS	Elaeagnus	actinorhizal	MLBS_030	Giles	VA	no	37.43	-80.508333	5/15/24	nodule	Elaeagnus	actinorhizal	no	Microvirga	Microvirga_sp._KLBC_81	87.82	82.347	0	959
TALL-90-1-No|nifH|consensus50|strict_single_dominant	TALL-90-1-No	D08	Morella caroliniensis	4/2/25	7.155	343.44	Half	TALL-90	ethanol	nodule	Myricaceae	TALL	Morella	actinorhizal	TALL_032	Hale County	AL	yes	32.910379	-87.420687	9/19/24	nodule	Morella	actinorhizal	yes	Neorhizobium	Neorhizobium_galegae	90.716	75.6269	0	1003
TOOL-5-Ro|nifH|consensus50|strict_single_dominant	TOOL-5-Ro	D18	Dryas octopetala	4/24/25	0.1775	8.52	Quarter	TOOL-5	ethanol	root	Rosaceae	TOOL	Dryas	actinorhizal	TOOL_032	North Slope Borough	Alaska	yes	NA	NA	20240706	root	Dryas	actinorhizal	yes	Mesorhizobium	Mesorhizobium_sp._WSM4083	88.862	82.8485	0	1016
LAJA-16-2-Rh|nifH|consensus50|strict_single_dominant	LAJA-16-2-Rh	D04	Desmodium triflorum	3/19/25	0.8295	39.816	Quarter	LAJA-16	dry	rhizosphere	Fabaceae	LAJA	Desmodium	Desmodieae	LAJA_019	LAJA	P.R	yes	18.03184	-67.07065	10/2/24	rhizosphere	Desmodium	Desmodieae	yes	Microvirga	Microvirga_sp._KLBC_81	85.593	82.8485	0	907
CLBJ-26-1-No|nifH|consensus50|strict_single_dominant	CLBJ-26-1-No	D11	Strophostyles leiosperma	9/18/24	0	0	Quarter	CLBJ-26	ethanol	nodule	Fabaceae	CLBJ	Strophostyles	Phaseoleae	CLBJ_035_R	Wise	TX	yes	33.32974	-97.5792	6/4/24	nodule	Strophostyles	Phaseoleae	yes	Sinorhizobium	Sinorhizobium_prairiense	91.941	82.1464	0	1147
CLBJ-27-1-No|nifH|consensus50|strict_single_dominant	CLBJ-27-1-No	D11	Desmanthus illinoiensis	9/18/24	0	0	Quarter	CLBJ-27	ethanol	nodule	Fabaceae	CLBJ	Desmanthus	Mimosoideae	CLBJ_035_R	Wise	TX	yes	33.32974	-97.5792	6/4/24	nodule	Desmanthus	Mimosoideae	yes	Sinorhizobium	Sinorhizobium_prairiense	91.697	82.1464	0	1136
GUAN-5-No|nifH|consensus50|strict_single_dominant	GUAN-5-No	D04	Coursetia caribaea	2/19/25	0	0	Quarter	GUAN-5	dry	nodule	Fabaceae	GUAN	Coursetia	Robinieae	GUAN_006	Guanica	P.R	yes	17.9641111	-66.8757016	10/14/24	nodule	Coursetia	Robinieae	yes	Sinorhizobium	Sinorhizobium_prairiense	92.308	82.1464	0	1164
OAES-6-1-Ro|nifH|consensus50|strict_single_dominant	OAES-6-1-Ro	D11	Astragalus nuttallianus var. austrinus	6/25/24	0.655	31.44	Quarter	OAES-6	ethanol	root	Fabaceae	OAES	Astragalus	Galegeae	OAES_043_T	Washita	OK	yes	35.40511	-99.05857	4/2/24	root	Astragalus	Galegeae	yes	Sinorhizobium	Sinorhizobium_prairiense	98.12	80.0401	0	1391
CLBJ-4-1-No|nifH|consensus50|strict_single_dominant	CLBJ-4-1-No	D11	Dalea aurea	7/9/24	1.845	88.56	Quarter	CLBJ-4	dry	nodule	Fabaceae	CLBJ	Dalea	Amorpheae	CLBJ_036_R	Wise	TX	yes	33.32958	-97.58034	3/21/24	nodule	Dalea	Amorpheae	yes	Ensifer	Ensifer_sp	95.955	71.9157	0	1164
CLBJ-4-1-Ro|nifH|consensus50|strict_single_dominant	CLBJ-4-1-Ro	D11	Dalea aurea	7/9/24	0.17	8.16	Quarter	CLBJ-4	dry	root	Fabaceae	CLBJ	Dalea	Amorpheae	CLBJ_036_R	Wise	TX	yes	33.32958	-97.58034	3/21/24	root	Dalea	Amorpheae	yes	Ensifer	Ensifer_sp	95.955	71.9157	0	1164
OAES-5-Rh|nifH|consensus50|strict_single_dominant	OAES-5-Rh	D11	Dalea aurea	6/25/24	0.617	29.616	Quarter	OAES-5	ethanol	rhizosphere	Fabaceae	OAES	Dalea	Amorpheae	OAES_043_T	Washita	OK	yes	35.40511	-99.05857	4/2/24	rhizosphere	Dalea	Amorpheae	yes	Ensifer	Ensifer_sp	96.234	71.9157	0	1175
LAJA-6-1-Rh|nifH|consensus50|strict_single_dominant	LAJA-6-1-Rh	D04	Pithecellobium dulce	3/26/25	4.72	226.56	Quarter	LAJA-6	dry	rhizosphere	Fabaceae	LAJA	Pithecellobium	Mimosoideae	LAJA_015	LAJA	P.R	no	18.034464	-67.066822	9/27/24	rhizosphere	Pithecellobium	Mimosoideae	no	Microvirga	Microvirga_sp._RSM25	92.336	82.4473	0	1170
LAJA-22-2-No|nifH|consensus50|strict_single_dominant	LAJA-22-2-No	D04	Desmanthus pernambucanus	3/19/25	0.2135	10.248	Quarter	LAJA-22	dry	nodule	Fabaceae	LAJA	Desmanthus	Mimosoideae	LAJA_023	LAJA	P.R	yes	18.03577	-67.06951	10/7/24	nodule	Desmanthus	Mimosoideae	yes	Rhizobium	Rhizobium_azibense	92.918	82.1464	0	1192
KONZ-12-1-No|nifH|consensus50|strict_single_dominant	KONZ-12-1-No	D06	Dalea candida	9/25/24	5.4	259.2	Half	KONZ-12	dry	nodule	Fabaceae	KONZ	Dalea	Amorpheae	KONZ_001	Riley	KS	yes	39.07516	-96.55599	20240711	nodule	Dalea	Amorpheae	yes	Rhizobium	Rhizobium_azibense	97.087	82.6479	0	1387
KONZ-6-1-No|nifH|consensus50|strict_single_dominant	KONZ-6-1-No	D06	Dalea purpurea	9/18/24	0.4235	20.328	Quarter	KONZ-6	dry	nodule	Fabaceae	KONZ	Dalea	Amorpheae	KONZ_042	Riley	KS	yes	39.09968	-96.56423	20240710	nodule	Dalea	Amorpheae	yes	Rhizobium	Rhizobium_azibense	97.924	82.1464	0	1419
WOOD-5-1-Ro|nifH|consensus50|strict_single_dominant	WOOD-5-1-Ro	D09	Dalea candida	4/24/25	0	0	Quarter	WOOD-5	ethanol	root	Fabaceae	WOOD	Dalea	Amorpheae	BARR_027	Stutsman	ND	yes	47.13	99.24	9/23/24	root	Dalea	Amorpheae	yes	Rhizobium	Rhizobium_azibense	98.173	82.347	0	1434
JERC-2-1-No|nifH|consensus50|strict_single_dominant	JERC-2-1-No	D03	Vicia sativa	7/15/24	3.865	185.52	Quarter	JERC-VISA-2	dry	nodule	Fabaceae	JERC	Vicia	Fabeae	JERC_012	Baker County	Georgia	no	31.189973	-84.446402	20240320	nodule	Vicia	Fabeae	no	Rhizobium	Rhizobium_leguminosarum	92.092	82.4473	0	1153
JERC-4-1-No|nifH|consensus50|strict_single_dominant	JERC-4-1-No	D03	Vicia sativa	7/15/24	0.5195	24.936	Quarter	JERC-VISA-4	dry	nodule	Fabaceae	JERC	Vicia	Fabeae	JERC_012	Baker County	Georgia	no	31.189973	-84.446402	20240320	nodule	Vicia	Fabeae	no	Rhizobium	Rhizobium_ruizarguesonis	93.275	80.5416	0	1179
JERC-6-3-No|nifH|consensus50|strict_single_dominant	JERC-6-3-No	D03	Vicia sativa	7/15/24	0	0	Quarter	JERC-VISA-6	dry	nodule	Fabaceae	JERC	Vicia	Fabeae	JERC_012	Baker County	Georgia	no	31.189973	-84.446402	20240320	nodule	Vicia	Fabeae	no	Rhizobium	Rhizobium_ruizarguesonis	91.217	79.9398	0	1079
OAES-1-1-No|nifH|consensus50|strict_single_dominant	OAES-1-1-No	D11	Astragalus distortus	6/25/24	0.0895	4.296	Quarter	OAES-1	ethanol	nodule	Fabaceae	OAES	Astragalus	Galegeae	OAES_055_T	Washita	OK	yes	35.41368	-99.05573	3/27/24	nodule	Astragalus	Galegeae	yes	Neorhizobium	Neorhizobium_alkalisoli	96.676	72.4173	0	1201
OAES-4-1-Ro|nifH|consensus50|strict_single_dominant	OAES-4-1-Ro	D11	Astragalus nuttallianus var. nuttallianus	6/25/24	0.4035	19.368	Quarter	OAES-4	ethanol	root	Fabaceae	OAES	Astragalus	Galegeae	OAES_042_T	Washita	OK	yes	35.40889	-99.05649	4/2/24	root	Astragalus	Galegeae	yes	Neorhizobium	Neorhizobium_alkalisoli	96.814	72.4173	0	1206
OAES-7-1-No|nifH|consensus50|strict_single_dominant	OAES-7-1-No	D11	Astragalus nuttallianus var. nuttallianus	6/25/24	3.24	155.52	Quarter	OAES-7	ethanol	nodule	Fabaceae	OAES	Astragalus	Galegeae	OAES_043_T	Washita	OK	yes	35.40511	-99.05857	4/2/24	nodule	Astragalus	Galegeae	yes	Neorhizobium	Neorhizobium_alkalisoli	96.537	72.4173	0	1195
OAES-7-1-Rh|nifH|consensus50|strict_single_dominant	OAES-7-1-Rh	D11	Astragalus nuttallianus var. nuttallianus	6/25/24	0	0	Quarter	OAES-7	ethanol	rhizosphere	Fabaceae	OAES	Astragalus	Galegeae	OAES_043_T	Washita	OK	yes	35.40511	-99.05857	4/2/24	rhizosphere	Astragalus	Galegeae	yes	Neorhizobium	Neorhizobium_alkalisoli	96.537	72.4173	0	1195
OAES-7-1-Ro|nifH|consensus50|strict_single_dominant	OAES-7-1-Ro	D11	Astragalus nuttallianus var. nuttallianus	6/25/24	2.01	96.48	Quarter	OAES-7	ethanol	root	Fabaceae	OAES	Astragalus	Galegeae	OAES_043_T	Washita	OK	yes	35.40511	-99.05857	4/2/24	root	Astragalus	Galegeae	yes	Neorhizobium	Neorhizobium_alkalisoli	96.537	72.4173	0	1195
OAES-4-1-No|nifH|consensus50|strict_single_dominant	OAES-4-1-No	D11	Astragalus nuttallianus var. nuttallianus	6/25/24	0	0	Quarter	OAES-4	ethanol	nodule	Fabaceae	OAES	Astragalus	Galegeae	OAES_042_T	Washita	OK	yes	35.40889	-99.05649	4/2/24	nodule	Astragalus	Galegeae	yes	Neorhizobium	Neorhizobium_alkalisoli	96.814	72.4173	0	1206
OAES-16-1-No|nifH|consensus50|strict_single_dominant	OAES-16-1-No	D11	Astragalus distortus	8/14/24	12.9	619.2	Half	OAES-16	ethanol	nodule	Fabaceae	OAES	Astragalus	Galegeae	OAES_003_R	Washita	OK	yes	35.41214	-99.06981	4/11/24	nodule	Astragalus	Galegeae	yes	Neorhizobium	Neorhizobium_alkalisoli	96.953	72.4173	0	1212
OAES-25-1-No|nifH|consensus50|strict_single_dominant	OAES-25-1-No	D11	Astragalus nuttallianus var. nuttallianus	6/4/24	0	0	Quarter	OAES-25	ethanol	nodule	Fabaceae	OAES	Astragalus	Galegeae	OAES_007_R	Washita	OK	yes	35.419991	-99.0567264	4/17/24	nodule	Astragalus	Galegeae	yes	Neorhizobium	Neorhizobium_alkalisoli	96.814	72.4173	0	1206
OAES-16-1-Rh|nifH|consensus50|strict_single_dominant	OAES-16-1-Rh	D11	Astragalus distortus	8/14/24	0.082	3.936	Quarter	OAES-16	ethanol	rhizosphere	Fabaceae	OAES	Astragalus	Galegeae	OAES_003_R	Washita	OK	yes	35.41214	-99.06981	4/11/24	rhizosphere	Astragalus	Galegeae	yes	Neorhizobium	Neorhizobium_alkalisoli	96.122	72.4173	0	1179
NIWO-1-No|nifH|consensus50|strict_single_dominant	NIWO-1-No	D13	Lupinus argenteus	5/23/25	0	0	Quarter	NIWO-1	NA	nodule	Fabaceae	NIWO	Lupinus	Genisteae	NIWO_017	Boulder	CO	yes	NA	NA	7/31/24	nodule	Lupinus	Genisteae	yes	Rhizobium	Rhizobium_leguminosarum	90.061	82.7482	0	1068
SJER-2-3-No|nifH|consensus50|strict_single_dominant	SJER-2-3-No	D17	Trifolium variegatum	4/15/25	1.91	91.68	Quarter	SJER-2	dry	nodule	Fabaceae	SJER	Trifolium	Trifolieae	SJER_048	Fresno	CA	yes	37.109975	-119.734735	20240404	nodule	Trifolium	Trifolieae	yes	Rhizobium	Rhizobium_leguminosarum	87.897	82.0461	0	959
ORNL-4-1-No|nifH|consensus50|strict_single_dominant	ORNL-4-1-No	D07	Trifolium pratense	2/17/25	17.6	844.8	Half	ORNL-4	dry	nodule	Fabaceae	ORNL	Trifolium	Trifolieae	ORNL_021	Anderson	TN	no	35.955556	-84.221111	5/15/24	nodule	Trifolium	Trifolieae	no	Microvirga	Microvirga_sp._KLBC_81	86.765	81.8455	0	933
OAES-29-1-Ro|nifH|consensus50|strict_single_dominant	OAES-29-1-Ro	D11	Astragalus lotiflorus	6/10/24	0	0	Quarter	OAES-29	ethanol	root	Fabaceae	OAES	Astragalus	Galegeae	OAES_006_R	Washita	OK	yes	35.420259	-99.048669	4/17/24	root	Astragalus	Galegeae	yes	Microvirga	Microvirga_vignae	92.491	80.1404	0	1142
CLBJ-19-1-Rh|nifH|consensus50|strict_single_dominant	CLBJ-19-1-Rh	D11	Stylosanthes biflora	6/20/24	0.0985	4.728	Quarter	CLBJ-19	dry	rhizosphere	Fabaceae	CLBJ	Stylosanthes	Dalbergieae	CLBJ_003_T	Wise	TX	yes	33.403989	-97.572744	5/8/24	rhizosphere	Stylosanthes	Dalbergieae	yes	Microvirga	Microvirga_sp._RSM25	87.811	80.6419	0	937
OSBS-LEHI-62-5-Ro|nifH|consensus50|strict_single_dominant	OSBS-LEHI-62-5-Ro	D03	Rhynchosia reniformis	4/17/25	0.268	12.864	Quarter	OSBS-62	dry	root	Fabaceae	OSBS	Rhynchosia	Phaseoleae	OSBS_004	Putnam	FL	yes	NA	NA	20240618	root	Rhynchosia	Phaseoleae	yes	Ensifer	Ensifer_canadensis	87.938	77.332	0	904
TALL-73-2-Ro|nifH|consensus50|strict_single_dominant	TALL-73-2-Ro	D08	Morella cerifera	4/8/25	4.31	206.88	Quarter	TALL-73	dry	root	Myricaceae	TALL	Morella	actinorhizal	TALL_R_022	Bibb County	AL	yes	32.906455	-87.390317	9/4/24	root	Morella	actinorhizal	yes	Microvirga	Microvirga_lotononidis	88	82.7482	0	970
SERC-3-1-Ro|nifH|consensus50|strict_single_dominant	SERC-3-1-Ro	D02	Amphicarpaea bracteata	4/15/25	0.6055	29.064	Quarter	SERC-3	ethanol	root	Fabaceae	SERC	Amphicarpaea	Phaseoleae	SERC_016	Anne Arundel	MD	yes	38.899477	-76.547521	8/14/24	root	Amphicarpaea	Phaseoleae	yes	Microvirga	Microvirga_sp._RSM25	89.487	80.1404	0	1009
CPER-3-1-No|nifH|consensus50|strict_single_dominant	CPER-3-1-No	D10	Melilotus officinalis	5/23/25	0	0	Quarter	CPER-3	dry	nodule	Fabaceae	CPER	Melilotus	Trifolieae	CPER_005	Weld	CO	no	NA	NA	6/17/24	nodule	Melilotus	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	96.247	82.8485	0	1352
CPER-4-No|nifH|consensus50|strict_single_dominant	CPER-4-No	D10	Melilotus officinalis	5/23/25	0	0	Quarter	CPER-4	dry	nodule	Fabaceae	CPER	Melilotus	Trifolieae	CPER_027	Weld	CO	no	NA	NA	6/24/24	nodule	Melilotus	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	96.368	82.8485	0	1358
NOGP-1-1-No|nifH|consensus50|strict_single_dominant	NOGP-1-1-No	D09	Medicago lupulina	4/23/25	0	0	Quarter	NOGP-1	dry	nodule	Fabaceae	NOGP	Medicago	Trifolieae	NOGP_064	NA	ND	no	46.77084	-100.9136386	6/25/24	nodule	Medicago	Trifolieae	no	Ensifer	Ensifer_canadensis	96.829	82.2467	0	1369
WOOD-3-2-No|nifH|consensus50|strict_single_dominant	WOOD-3-2-No	D09	Melilotus officinalis	5/2/25	0.221	10.608	Quarter	WOOD-3	ethanol	nodule	Fabaceae	WOOD	Melilotus	Trifolieae	WOOD_044	Stutsman	ND	no	47.12517	-99.2388	9/23/24	nodule	Melilotus	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	97.601	79.4383	0	1358
NOGP-3-2-No|nifH|consensus50|strict_single_dominant	NOGP-3-2-No	D09	Medicago lupulina	4/23/25	0	0	Quarter	NOGP-3	dry	nodule	Fabaceae	NOGP	Medicago	Trifolieae	NOGP_064	NA	ND	no	46.77084	-100.9136386	6/25/24	nodule	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	96.598	82.5476	0	1363
WOOD-12-No|nifH|consensus50|strict_single_dominant	WOOD-12-No	D09	Medicago sativa	4/24/25	0	0	Quarter	WOOD-12	ethanol	nodule	Fabaceae	WOOD	Medicago	Trifolieae	WOOD_030	Stutsman	ND	no	47.13885	-99.2415	9/26/24	nodule	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	96.233	82.5476	0	1347
WOOD-7-1-No|nifH|consensus50|strict_single_dominant	WOOD-7-1-No	D09	Medicago lupulina	4/24/25	0.0555	2.664	Quarter	WOOD-7	ethanol	nodule	Fabaceae	WOOD	Medicago	Trifolieae	BARR_027	Stutsman	ND	no	47.12819	99.23817	9/23/24	nodule	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	96.841	82.5476	0	1375
NOGP-3-2-Ro|nifH|consensus50|strict_single_dominant	NOGP-3-2-Ro	D09	Medicago lupulina	4/23/25	0.473	22.704	Quarter	NOGP-3	dry	root	Fabaceae	NOGP	Medicago	Trifolieae	NOGP_064	NA	ND	no	46.77084	-100.9136386	6/25/24	root	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	96.233	82.5476	0	1347
OAES-36-2-No|nifH|consensus50|strict_single_dominant	OAES-36-2-No	D11	Melilotus officinalis	5/14/25	0	0	Quarter	OAES-36	ethanol	nodule	Fabaceae	OAES	Melilotus	Trifolieae	OAES_011_R	Washita	OK	no	35.40049	-99.06592	8/21/24	nodule	Melilotus	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	95.99	82.5476	0	1336
OAES-36-3-No|nifH|consensus50|strict_single_dominant	OAES-36-3-No	D11	Melilotus officinalis	5/14/25	0	0	Quarter	OAES-36	ethanol	nodule	Fabaceae	OAES	Melilotus	Trifolieae	OAES_011_R	Washita	OK	no	35.40049	-99.06592	8/21/24	nodule	Melilotus	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	95.747	82.5476	0	1325
CPER-3-1-Rh|nifH|consensus50|strict_single_dominant	CPER-3-1-Rh	D10	Melilotus officinalis	5/23/25	0.093	4.464	Quarter	CPER-3	dry	rhizosphere	Fabaceae	CPER	Melilotus	Trifolieae	CPER_005	Weld	CO	no	NA	NA	6/17/24	rhizosphere	Melilotus	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	96.707	82.2467	0	1363
CPER-5-1-No|nifH|consensus50|strict_single_dominant	CPER-5-1-No	D10	Melilotus officinalis	5/23/25	0.4335	20.808	Quarter	CPER-5	dry	nodule	Fabaceae	CPER	Melilotus	Trifolieae	CPER_022	Weld	CO	no	NA	NA	6/24/24	nodule	Melilotus	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	97.094	82.8485	0	1391
CPER-5-1-Rh|nifH|consensus50|strict_single_dominant	CPER-5-1-Rh	D10	Melilotus officinalis	5/23/25	2.535	121.68	Quarter	CPER-5	dry	rhizosphere	Fabaceae	CPER	Melilotus	Trifolieae	CPER_022	Weld	CO	no	NA	NA	6/24/24	rhizosphere	Melilotus	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	96.61	82.8485	0	1369
DCFS-2-2-No|nifH|consensus50|strict_single_dominant	DCFS-2-2-No	D09	Medicago lupulina	5/23/25	0.061	2.928	Quarter	DCFS-2	dry	nodule	Fabaceae	DCFS	Medicago	Trifolieae	DCFS_006	Stutsman	ND	no	47.17333	99.05103	6/6/24	nodule	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	97.927	82.2467	0	1419
NOGP-5-2-Ro|nifH|consensus50|strict_single_dominant	NOGP-5-2-Ro	D09	Medicago lupulina	5/2/25	3.01	144.48	Quarter	NOGP-5	dry	root	Fabaceae	NOGP	Medicago	Trifolieae	NOGP_064	NA	ND	no	46.77084	-100.9136386	6/25/24	root	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	97.878	80.341	0	1386
WOOD-6-1-No|nifH|consensus50|strict_single_dominant	WOOD-6-1-No	D09	Medicago lupulina	4/24/25	0.7205	34.584	Quarter	WOOD-6	ethanol	nodule	Fabaceae	WOOD	Medicago	Trifolieae	BARR_027	Stutsman	ND	no	47.12819	99.23817	9/23/24	nodule	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	98.622	80.0401	0	1413
NOGP-2-1-Ro|nifH|consensus50|strict_single_dominant	NOGP-2-1-Ro	D09	Medicago sativa	4/23/25	1.14	54.72	Quarter	NOGP-2	dry	root	Fabaceae	NOGP	Medicago	Trifolieae	NOGP_001	NA	ND	no	46.80621	-100.9157	6/27/24	root	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	96.476	82.5476	0	1376
OAES-14-1-No|nifH|consensus50|strict_single_dominant	OAES-14-1-No	D11	Melilotus officinalis	8/19/24	2.005	96.24	Quarter	OAES-14	ethanol	nodule	Fabaceae	OAES	Melilotus	Trifolieae	OAES_005	Washita	OK	no	35.39246	-99.10002	4/10/24	nodule	Melilotus	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	99.493	79.1374	0	1435
OAES-2-1-No|nifH|consensus50|strict_single_dominant	OAES-2-1-No	D11	Medicago minima	6/25/24	2.38	114.24	Quarter	OAES-2	ethanol	nodule	Fabaceae	OAES	Medicago	Trifolieae	OAES_055_T	Washita	OK	no	35.41368	-99.05573	3/27/24	nodule	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	98.365	79.7392	0	1399
OAES-22-1-No|nifH|consensus50|strict_single_dominant	OAES-22-1-No	D11	Medicago minima	6/4/24	0.1165	23.067	Quarter	OAES-22	ethanol	nodule	Fabaceae	OAES	Medicago	Trifolieae	OAES_012_R	Washita	OK	no	35.402943	-99.064829	4/16/24	nodule	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	98.164	81.9458	0	1424
NOGP-4-1-Ro|nifH|consensus50|strict_single_dominant	NOGP-4-1-Ro	D09	Medicago lupulina	5/2/25	0.069	3.312	Quarter	NOGP-4	dry	root	Fabaceae	NOGP	Medicago	Trifolieae	NOGP_064	NA	ND	no	46.77084	-100.9136386	6/25/24	root	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	96.368	82.8485	0	1376
OAES-2-1-Ro|nifH|consensus50|strict_single_dominant	OAES-2-1-Ro	D11	Medicago minima	6/25/24	0.1695	8.136	Quarter	OAES-2	ethanol	root	Fabaceae	OAES	Medicago	Trifolieae	OAES_055_T	Washita	OK	no	35.41368	-99.05573	3/27/24	root	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	96.959	82.4473	0	1378
NOGP-6-3-Ro|nifH|consensus50|strict_single_dominant	NOGP-6-3-Ro	D09	Medicago sativa	5/2/25	1.105	53.04	Quarter	NOGP-6	dry	root	Fabaceae	NOGP	Medicago	Trifolieae	NOGP_001	NA	ND	no	46.80621	-100.91555	6/27/24	root	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	96.585	82.2467	0	1358
DCFS-8-1-No|nifH|consensus50|strict_single_dominant	DCFS-8-1-No	D09	Melilotus officinalis	4/23/25	0	0	Quarter	DCFS-8	dry	nodule	Fabaceae	DCFS	Melilotus	Trifolieae	DCFS_067	Stutsman	ND	no	47.16087	99.11052	6/20/24	nodule	Melilotus	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	96.476	82.5476	0	1358
NOGP-2-1-No|nifH|consensus50|strict_single_dominant	NOGP-2-1-No	D09	Medicago sativa	4/23/25	0	0	Quarter	NOGP-2	dry	nodule	Fabaceae	NOGP	Medicago	Trifolieae	NOGP_001	NA	ND	no	46.80621	-100.9157	6/27/24	nodule	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	95.504	82.5476	0	1314
WOOD-11-1-No|nifH|consensus50|strict_single_dominant	WOOD-11-1-No	D09	Medicago sativa	4/24/25	0	0	Quarter	WOOD-11	ethanol	nodule	Fabaceae	WOOD	Medicago	Trifolieae	WOOD_043	Stutsman	ND	no	47.13177	-99.2395	9/26/24	nodule	Medicago	Trifolieae	no	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	95.732	82.2467	0	1319
OAES-15-Rh|nifH|consensus50|strict_single_dominant	OAES-15-Rh	D11	Astragalus crassicarpus var. crassicarpus	8/19/24	0.133	6.384	Quarter	OAES-15	ethanol	rhizosphere	Fabaceae	OAES	Astragalus	Galegeae	OAES_021_R	Washita	OK	yes	35.41182	-99.07327	4/11/24	rhizosphere	Astragalus	Galegeae	yes	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	91.299	79.5386	0	1081
OSBS-101-1-Ro|nifH|consensus50|strict_single_dominant	OSBS-101-1-Ro	D03	Galactia	4/17/25	0	0	Quarter	OSBS-101	dry	root	Fabaceae	OSBS	Galactia	Diocleae	OSBS_005	Putnam	Fl	yes	29.6958648	-82.0266737	20240919	root	Galactia	Diocleae	yes	Sinorhizobium	Sinorhizobium_meliloti_(Rhizobium_meliloti)	92.587	71.7151	0	1027
WOOD-2-2-Rh|nifH|consensus50|strict_single_dominant	WOOD-2-2-Rh	D09	Melilotus officinalis	5/2/25	0	0	Quarter	WOOD-2	ethanol	rhizosphere	Fabaceae	WOOD	Melilotus	Trifolieae	DCFS_014	Stutsman	ND	no	46.89494	-98.6864	9/16/24	rhizosphere	Melilotus	Trifolieae	no	Microvirga	Microvirga_lotononidis	87.713	82.4473	0	959
DSNY-15-1-Rh|nifH|consensus50|strict_single_dominant	DSNY-15-1-Rh	D03	Morella cerifera	8/19/24	1.175	56.4	Quarter	DSNY-MOCE-15	dry	rhizosphere	Myricaceae	DSNY	Morella	actinorhizal	DSNY _042	Osceola	Florida	yes	NA	NA	20240401	rhizosphere	Morella	actinorhizal	yes	Microvirga	Microvirga_lotononidis	90.511	82.4473	0	1086
