DATASET_GRADIENT
SEPARATOR TAB
DATASET_LABEL	BLAST percent identity
UKFS-4-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.2830
JERC-51-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.3690
OSBS-84-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.4900
GUAN-3-No|nifH|consensus50|pass_single_dominant	84.9220
OSBS-85-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.0270
OSBS-82-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.1980
OSBS-84-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.8010
OSBS-85-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.2830
KONZ-4-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.3530
DEJU-7-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.2830
DSNY-30-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.8520
KONZ-10-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.8470
DEJU-32-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.4040
DSNY-57-1-Rh|nifH|consensus50|pass_single_dominant	88.0780
JERC-STBI-63-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	87.3340
OSBS-89-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	84.8010
DSNY-28-1-Ro|nifH|consensus50|pass_single_dominant	87.3480
OSBS-71-1-Rh|nifH|consensus50|pass_single_dominant	86.4900
HEAL-11-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.3690
ORNL-9-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.8130
OSBS-46-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.7310
DSNY-30-1-No|nifH|consensus50|pass_single_dominant	87.5750
DEJU-39-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	87.7700
DEJU-41-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	87.7900
KONZ-11-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.1630
GUAN-9-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	87.4550
OSBS-86-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.7310
UKFS-5-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	87.2140
CLBJ-36-1-No|nifH|consensus50|pass_single_dominant	85.6450
LENO-1-1-Rh|nifH|consensus50|pass_single_dominant	86.3690
OSBS-106-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	84.8010
DSNY-72-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	87.4550
JERC-131-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	87.4550
JERC-46-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.2480
OSBS-44-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.0420
OSBS-44-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	87.5750
JERC-139-5-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.4900
LENO-3-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.1630
JERC-198-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.4900
JERC-199-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.4170
OSBS-95-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.3250
JERC-47-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.8520
TALL-85-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.9720
JERC-CEVI-57-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.5600
LENO-14-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.7150
CLBJ-35-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.8430
JERC-106-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	84.3710
OSBS-LEHI-62-5-Ro|nifH|consensus50|pass_single_dominant	87.0720
TALL-73-2-Ro|nifH|consensus50|pass_single_dominant	87.3040
TALL-25-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.0420
TALL-74-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.0420
JERC-124-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.8870
DSNY-5-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.8000
JERC-AMFR-56-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.6800
JERC-DEFL-61-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.9060
DEJU-4-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	87.3020
JERC-142-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	87.2570
OAES-36-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.6420
OSBS-95-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.0060
JERC-199-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.7370
DELA-2-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.5690
JERC-168-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.8240
JERC-98-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	88.2350
CLBJ-50-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	87.5460
OSBS-69-1-Rh|nifH|consensus50|pass_single_dominant	89.2940
JERC-165-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	87.5930
OSBS-41-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	92.2690
OSBS-7-4-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	90.4760
OSBS-1-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	90.7340
OSBS-7-4-Ro|nifH|consensus50|pass_single_dominant	92.5520
OSBS-35-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	88.8890
OSBS-6-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.9350
DCFS-4-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.7610
DCFS-6-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.9500
DCFS-8-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.9060
JERC-CHNI-60-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	89.6510
ORNL-19-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	89.1170
OSBS-6-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	89.4100
JERC-18-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.5920
JERC-152-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	87.1200
JERC-87-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	87.2550
TOOL-20-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	88.1560
TOOL-22-No|nifH|consensus50|pass_mixed_possible_multitemplate	86.0290
TOOL-8-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	88.8890
TOOL-30-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	88.7250
TOOL-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.0900
DSNY-10-3-Rh|nifH|consensus50|pass_single_dominant	89.3750
DSNY-GAEL-33-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.7370
OSBS-37-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	90.2780
KONZ-5-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	88.0340
UKFS-52-1-Rh|nifH|consensus50|pass_single_dominant	89.4990
UNDE-3-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.2030
JERC-23-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	89.3770
OSBS-DETR-64-3-Rh|nifH|consensus50|pass_single_dominant	88.5270
DSNY-CLFR-60-Rh|nifH|consensus50|pass_single_dominant	87.3770
JORN-3-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.4150
OSBS-34-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	89.6860
OSBS-36-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.2820
MLBS-1-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.5890
MLBS-2-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	87.0620
TALL-84-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	87.9520
YELL-11-No|nifH|consensus50|pass_mixed_possible_multitemplate	88.3130
TALL-9-2-Ro|nifH|consensus50|pass_single_dominant	88.6750
OSBS-32-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	87.7900
JERC-99-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.4930
RMNP-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.2750
SCBI-10-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.9430
WOOD-2-2-Rh|nifH|consensus50|pass_single_dominant	85.7830
OSBS-38-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	88.5230
JERC-128-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.0940
JERC-94-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.2530
OSBS-32-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	88.7670
LENO-6-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.8360
JERC-161-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	88.1560
DSNY-CRMA-33-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.8130
JERC-110-4-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.1630
JERC-CEVI-57-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.0270
OSBS-83-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	84.5600
TALL-30-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.2380
OSBS-34-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	84.4930
OSBS-21-2-No|nifH|consensus50|pass_single_dominant	87.8350
OSBS-38-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.5970
KONZ-3-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.5250
N38-2-D-Ro|nifH|consensus50|pass_single_dominant	87.0930
OSBS-20-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1530
DSNY-101-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.1630
DSNY-CLFR-60-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	87.0930
TALL-68-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.3690
DEJU-38-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.7660
DSNY-67-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.9570
JERC-50-5-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.5250
JERC-DEST-32-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	87.6050
JERC-50-5-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	87.4550
DSNY-72-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	84.5500
JERC-54-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.8520
JERC-28-4-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.7150
OSBS-80-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.6280
OSBS-59-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.2480
DELA-27-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	84.3070
OSBS-55-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	87.5750
JERC-192-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	88.1790
JERC-189-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.2480
JERC-183-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.6800
JERC-AMFU-71-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	87.9370
JERC-DEFL-75-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.0420
JERC-LEST-78-5-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.6100
JERC-TECW-66-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	88.4200
JERC-DEFL-75-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	88.1790
JERC-155-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.1280
JERC-199-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.5250
DSNY-61-4-Rh|nifH|consensus50|pass_single_dominant	88.1560
JERC-175-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	86.2480
JERC-25-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.9720
DSNY-67-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	87.4550
JERC-156-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.6100
OSBS-67-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.7350
OSBS-81-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.0420
UKFS-1-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.4900
DSNY-49-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.3690
JERC-172-2-Rh|nifH|consensus50|pass_single_dominant	87.8170
KONZ-15-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	87.4700
JERC-119-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.9820
OSBS-68-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	86.3690
JERC-RHRE-55-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	81.1070
ORNL-18-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	87.2140
JERC-CRRO-70-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.5250
JERC-DEST-65-5-No|nifH|consensus50|pass_mixed_possible_multitemplate	81.9060
JERC-DEST-68-4-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.8870
DSNY-66-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.9720
DSNY-83-2-Rh|nifH|consensus50|pass_single_dominant	86.2480
OAES-35-1-Rh|nifH|consensus50|pass_single_dominant	86.3690
JERC-48-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	87.0930
OSBS-58-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	87.4550
JERC-49-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.9720
JERC-GAVO-33-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	87.5750
DSNY-70-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	87.3340
JERC-25-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.8600
JERC-47-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	85.8870
DSNY-83-5-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	87.8460
JERC-121-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.3480
TALL-49-1-Rh|nifH|consensus50|pass_single_dominant	84.5600
JERC-122-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	87.1240
TALL-47-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	87.3020
ORNL-1-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.0810
JERC-119-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	88.0780
JERC-138-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	87.8460
JERC-98-1-Rh|nifH|consensus50|pass_single_dominant	87.4240
JERC-161-No|nifH|consensus50|pass_mixed_possible_multitemplate	88.7670
JERC-99-1-Rh|nifH|consensus50|pass_single_dominant	86.3250
JERC-155-No|nifH|consensus50|pass_single_dominant	87.9560
KONZ-7-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.0100
OSBS-58-1-Rh|nifH|consensus50|pass_single_dominant	86.2480
JERC-177-Ro|nifH|consensus50|pass_single_dominant	87.8170
JERC-DEST-32-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.4900
BONA-8-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.7640
DSNY-65-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.5780
JERC-98-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	88.5640
DSNY-66-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	89.1330
ORNL-12-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	86.0840
OSBS-4-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	84.4770
JERC-127-2-Ro|nifH|consensus50|pass_single_dominant	88.9290
JERC-172-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	87.8310
JERC-27-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	87.8460
JERC-171-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	87.0570
DELA-2-2-No|nifH|consensus50|pass_single_dominant	84.9220
JERC-CLMA-62-5-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.9830
SCBI-6-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.8830
DSNY-31-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.3180
KONZ-2-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.1040
JERC-51-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	80.0240
DSNY-GAEL-33-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.6760
SCBI-6-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	81.6850
LENO-9-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.6830
CLBJ-43-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.2030
JERC-144-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	81.8290
CLBJ-12-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.2720
CLBJ-15-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.4410
KONA-3-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.4280
JERC-14-5-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	84.2810
JERC-120-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.0810
JERC-98-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	81.7850
LAJA-3-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.0940
LAJA-26-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.1850
DELA-16-No|nifH|consensus50|pass_mixed_possible_multitemplate	81.6080
DELA-6-3-No|nifH|consensus50|pass_single_dominant	83.6760
DELA-5-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.5250
DELA-18-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.1450
DELA-20-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.4900
JERC-167-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.8920
JERC-GAVO-33-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.0770
LAJA-25-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.1920
LAJA-3-1-No|nifH|consensus50|pass_single_dominant	86.7150
LAJA-3-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.6760
LAJA-3-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.1270
LAJA-3-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	86.0940
LAJA-3-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	84.7640
LAJA-26-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.1450
TALL-85-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.4490
DEJU-1-1-No|nifH|consensus50|pass_single_dominant	88.0430
DEJU-42-No|nifH|consensus50|pass_single_dominant	87.0770
DEJU-62-1-No|nifH|consensus50|pass_single_dominant	88.5680
DEJU-44-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.5070
DEJU-42-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	86.7150
DEJU-46-Ro|nifH|consensus50|pass_single_dominant	87.8020
DEJU-3-1-No|nifH|consensus50|pass_single_dominant	84.1160
DEJU-47-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.5140
DEJU-40-No|nifH|consensus50|pass_single_dominant	84.4120
DEJU-37-No|nifH|consensus50|pass_single_dominant	85.5560
DEJU-63-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.0120
SJER-1-1-No|nifH|consensus50|pass_single_dominant	82.7500
DEJU-43-No|nifH|consensus50|pass_single_dominant	83.1530
DEJU-39-No|nifH|consensus50|pass_single_dominant	84.6620
DSNY-37-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	81.7750
DSNY-37-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.2520
LAJA-21-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	85.9730
UNDE-5-4-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	81.5660
DSNY-51-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.6520
OSBS-7-4-No|nifH|consensus50|pass_mixed_possible_multitemplate	86.8360
CLBJ-24-No|nifH|consensus50|pass_mixed_possible_multitemplate	87.3770
KONZ-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.4900
KONZ-3-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.7640
TALL-55-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.9760
TALL-56-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.0730
KONZ-2-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	84.5500
KONZ-5-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	86.5220
KONZ-7-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.8700
KONZ-9-2-No|nifH|consensus50|pass_single_dominant	87.1240
KONZ-7-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.4670
DSNY-14-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.6620
GUAN-4-No|nifH|consensus50|pass_single_dominant	85.6800
GUAN-8-No|nifH|consensus50|pass_single_dominant	85.7310
CLBJ-13-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.3860
JERC-42-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.1270
TALL-12-2-No|nifH|consensus50|pass_single_dominant	85.9730
TALL-25-2-No|nifH|consensus50|pass_single_dominant	85.8520
CLBJ-20-1-No|nifH|consensus50|pass_single_dominant	88.9200
TALL-66-2-No|nifH|consensus50|pass_single_dominant	85.9040
JERC-153-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.1810
DSNY-3-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.2520
JERC-93-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.4940
TALL-19-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.1810
TALL-53-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.3730
OSBS-69-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.8520
JERC-99-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.5580
JERC-99-3-No|nifH|consensus50|pass_single_dominant	85.0730
TALL-44-1-No|nifH|consensus50|pass_single_dominant	87.3790
DSNY-2-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	87.3490
TALL-75-2-No|nifH|consensus50|pass_single_dominant	87.2730
JERC-129-4-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.3740
JERC-148-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.0880
JERC-84-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.7320
TALL-78-2-No|nifH|consensus50|pass_single_dominant	87.4240
DSNY-66-1-No|nifH|consensus50|pass_single_dominant	86.8200
JERC-123-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.7580
CLBJ-19-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.3690
JERC-122-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.6110
JERC-126-4-No|nifH|consensus50|pass_single_dominant	87.3650
JERC-127-2-No|nifH|consensus50|pass_single_dominant	87.1830
JERC-25-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	85.2480
TALL-76-3-No|nifH|consensus50|pass_single_dominant	85.3600
OSBS-58-1-No|nifH|consensus50|pass_single_dominant	86.8200
DSNY-69-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.4010
OSBS-83-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	80.9640
CLBJ-32-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	81.7410
CLBJ-43-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.3130
TALL-31-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.9220
JERC-169-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.2680
TALL-68-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.3880
TALL-12-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	84.8920
JERC-195-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	81.7850
ORNL-10-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.7350
TALL-17-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.0770
JERC-170-No|nifH|consensus50|pass_single_dominant	83.4540
JERC-171-No|nifH|consensus50|pass_mixed_possible_multitemplate	86.3690
JERC-191-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.5090
TALL-71-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.4100
JERC-48-3-No|nifH|consensus50|pass_single_dominant	84.6990
JERC-DEFL-75-3-No|nifH|consensus50|pass_single_dominant	83.3530
JERC-30-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.0120
TALL-50-1-No|nifH|consensus50|pass_single_dominant	83.0120
DSNY-17-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.2330
JERC-135-3-No|nifH|consensus50|pass_single_dominant	82.4670
OSBS-107-No|nifH|consensus50|pass_mixed_possible_multitemplate	81.8840
JERC-143-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.0280
JERC-148-Ro|nifH|consensus50|pass_single_dominant	86.3250
JERC-149-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	81.8620
JERC-DEST-32-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.5300
TALL-28-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.0390
TALL-28-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.9460
TALL-29-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.9500
TALL-18-1-No|nifH|consensus50|pass_single_dominant	84.6150
OSBS-TEVI-61-4-No|nifH|consensus50|pass_single_dominant	81.1270
TALL-20-1-No|nifH|consensus50|pass_single_dominant	83.3330
TALL-23-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.0270
TALL-74-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.3100
TALL-71-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.3370
OSBS-107-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.8920
JERC-LEHI-82-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.3670
JERC-50-5-No|nifH|consensus50|pass_single_dominant	84.4580
JERC-169-No|nifH|consensus50|pass_mixed_possible_multitemplate	84.8850
JERC-CLMA-73-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.2460
DSNY-70-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	81.9280
JERC-113-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.9500
JERC-180-5-No|nifH|consensus50|pass_single_dominant	81.6870
JERC-123-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.2730
