sample_id	best_reference_id	best_reference_taxon	percent_identity	alignment_length	query_coverage_percent	reference_coverage_percent	evalue	bitscore	closest_genus	blast_confidence	in_blast_table	tip_label_closest_taxon
JERC-143-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM22073.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	83.028	819	82.1464	91.6107	0	918	Sinorhizobium	low_or_uncertain	yes	JERC-143-Ro|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Sinorhizobium_meliloti_(Rhizobium_meliloti) | 83.0% id | 82.1% qcov
JERC-148-Ro|nifH|consensus50|pass_single_dominant	nifH|Sinorhizobium_meliloti_(Rhizobium_meliloti)|XEM22073.1	Sinorhizobium_meliloti_(Rhizobium_meliloti)	86.325	819	82.1464	91.6107	0	976	Sinorhizobium	moderate_identity85_qcov70	yes	JERC-148-Ro|nifH|consensus50|pass_single_dominant | closest: Sinorhizobium_meliloti_(Rhizobium_meliloti) | 86.3% id | 82.1% qcov
JERC-149-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Microvirga_sp._KLBC_81|PVE21514.1	Microvirga_sp._KLBC_81	81.862	827	82.9488	92.5056	0	921	Microvirga	low_or_uncertain	yes	JERC-149-Ro|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Microvirga_sp._KLBC_81 | 81.9% id | 82.9% qcov
JERC-DEST-32-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_caraganae|CAN7239890.1	Mesorhizobium_caraganae	82.53	830	83.2497	92.8412	0	905	Mesorhizobium	low_or_uncertain	yes	JERC-DEST-32-1-No|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Mesorhizobium_caraganae | 82.5% id | 83.2% qcov
TALL-28-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	84.039	827	82.9488	92.5056	0	955	Mesorhizobium	low_or_uncertain	yes	TALL-28-1-No|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Mesorhizobium_sp._AaZ16 | 84.0% id | 82.9% qcov
TALL-28-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Ensifer_canadensis|UBI79453.1	Ensifer_canadensis	83.946	816	81.8455	91.2752	0	945	Ensifer	low_or_uncertain	yes	TALL-28-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Ensifer_canadensis | 83.9% id | 81.8% qcov
TALL-29-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_caraganae|CAN7239890.1	Mesorhizobium_caraganae	82.95	827	82.9488	92.5056	0	921	Mesorhizobium	low_or_uncertain	yes	TALL-29-3-No|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Mesorhizobium_caraganae | 83.0% id | 82.9% qcov
TALL-18-1-No|nifH|consensus50|pass_single_dominant	nifH|Ensifer_canadensis|UBI79453.1	Ensifer_canadensis	84.615	819	82.1464	91.6107	0	930	Ensifer	low_or_uncertain	yes	TALL-18-1-No|nifH|consensus50|pass_single_dominant | closest: Ensifer_canadensis | 84.6% id | 82.1% qcov
OSBS-TEVI-61-4-No|nifH|consensus50|pass_single_dominant	nifH|Ensifer_canadensis|UBI79453.1	Ensifer_canadensis	81.127	816	81.8455	91.2752	0	803	Ensifer	low_or_uncertain	yes	OSBS-TEVI-61-4-No|nifH|consensus50|pass_single_dominant | closest: Ensifer_canadensis | 81.1% id | 81.8% qcov
TALL-20-1-No|nifH|consensus50|pass_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	83.333	828	83.0491	93.5593	0	910	Bradyrhizobium	low_or_uncertain	yes	TALL-20-1-No|nifH|consensus50|pass_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 83.3% id | 83.0% qcov
TALL-23-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	82.027	829	83.1494	93.6723	0	919	Bradyrhizobium	low_or_uncertain	yes	TALL-23-2-No|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Bradyrhizobium_sp._PUT101 | 82.0% id | 83.1% qcov
TALL-74-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Rhizobium_azibense|CAO4004957.1	Rhizobium_azibense	82.31	831	83.3501	92.953	0	925	Rhizobium	low_or_uncertain	yes	TALL-74-3-No|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Rhizobium_azibense | 82.3% id | 83.4% qcov
TALL-71-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	84.337	830	83.2497	93.7853	0	933	Bradyrhizobium	low_or_uncertain	yes	TALL-71-2-No|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Bradyrhizobium_sp._PUT101 | 84.3% id | 83.2% qcov
OSBS-107-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	82.892	830	83.2497	93.7853	0	934	Bradyrhizobium	low_or_uncertain	yes	OSBS-107-Ro|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Bradyrhizobium_sp._PUT101 | 82.9% id | 83.2% qcov
JERC-LEHI-82-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	82.367	828	83.0491	93.5593	0	886	Bradyrhizobium	low_or_uncertain	yes	JERC-LEHI-82-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Bradyrhizobium_sp._PUT101 | 82.4% id | 83.0% qcov
JERC-50-5-No|nifH|consensus50|pass_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	84.458	830	83.2497	93.7853	0	923	Bradyrhizobium	low_or_uncertain	yes	JERC-50-5-No|nifH|consensus50|pass_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 84.5% id | 83.2% qcov
JERC-169-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	84.885	827	82.9488	92.5056	0	970	Mesorhizobium	low_or_uncertain	yes	JERC-169-No|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Mesorhizobium_sp._AaZ16 | 84.9% id | 82.9% qcov
JERC-CLMA-73-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	82.246	828	83.0491	93.5593	0	880	Bradyrhizobium	low_or_uncertain	yes	JERC-CLMA-73-2-No|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Bradyrhizobium_sp._PUT101 | 82.2% id | 83.0% qcov
DSNY-70-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_ottawaense|XZF72199.1	Bradyrhizobium_ottawaense	81.928	830	83.2497	93.7853	0	890	Bradyrhizobium	low_or_uncertain	yes	DSNY-70-1-No|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Bradyrhizobium_ottawaense | 81.9% id | 83.2% qcov
JERC-113-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	82.95	827	82.9488	92.5056	0	890	Mesorhizobium	low_or_uncertain	yes	JERC-113-3-No|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Mesorhizobium_sp._AaZ16 | 83.0% id | 82.9% qcov
JERC-180-5-No|nifH|consensus50|pass_single_dominant	nifH|Bradyrhizobium_ottawaense|XZF72199.1	Bradyrhizobium_ottawaense	81.687	830	83.2497	93.7853	0	853	Bradyrhizobium	low_or_uncertain	yes	JERC-180-5-No|nifH|consensus50|pass_single_dominant | closest: Bradyrhizobium_ottawaense | 81.7% id | 83.2% qcov
JERC-123-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	83.273	831	83.3501	92.953	0	941	Mesorhizobium	low_or_uncertain	yes	JERC-123-Ro|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Mesorhizobium_sp._AaZ16 | 83.3% id | 83.4% qcov
JERC-39-5-No|nifH|consensus50|pass_single_dominant	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	81.645	839	84.1525	94.8023	0	866	Bradyrhizobium	low_or_uncertain	yes	JERC-39-5-No|nifH|consensus50|pass_single_dominant | closest: Bradyrhizobium_sp._PUT101 | 81.6% id | 84.2% qcov
JERC-172-2-Ro|nifH|consensus50|pass_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	83.859	824	82.6479	92.17	0	920	Mesorhizobium	low_or_uncertain	yes	JERC-172-2-Ro|nifH|consensus50|pass_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 83.9% id | 82.6% qcov
JERC-156-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	85.369	827	82.9488	92.5056	0	963	Mesorhizobium	moderate_identity85_qcov70	yes	JERC-156-No|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Mesorhizobium_sp._AaZ16 | 85.4% id | 82.9% qcov
JERC-49-2-Ro|nifH|consensus50|pass_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	84.401	827	82.9488	92.5056	0	937	Mesorhizobium	low_or_uncertain	yes	JERC-49-2-Ro|nifH|consensus50|pass_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 84.4% id | 82.9% qcov
OSBS-88-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	82.792	831	83.3501	92.953	0	956	Mesorhizobium	low_or_uncertain	yes	OSBS-88-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Mesorhizobium_sp._AaZ16 | 82.8% id | 83.4% qcov
DSNY-34-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_caraganae|CAN7239890.1	Mesorhizobium_caraganae	83.313	827	82.9488	92.5056	0	906	Mesorhizobium	low_or_uncertain	yes	DSNY-34-1-No|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Mesorhizobium_caraganae | 83.3% id | 82.9% qcov
JERC-45-5-No|nifH|consensus50|pass_single_dominant	nifH|Bradyrhizobium_ottawaense|XZF72199.1	Bradyrhizobium_ottawaense	81.084	830	83.2497	93.7853	0	842	Bradyrhizobium	low_or_uncertain	yes	JERC-45-5-No|nifH|consensus50|pass_single_dominant | closest: Bradyrhizobium_ottawaense | 81.1% id | 83.2% qcov
JERC-120-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Rhizobium_sp._YTUHZ044|XXA98993.1	Rhizobium_sp._YTUHZ044	85.181	830	83.2497	92.8412	0	979	Rhizobium	moderate_identity85_qcov70	yes	JERC-120-No|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Rhizobium_sp._YTUHZ044 | 85.2% id | 83.2% qcov
TALL-47-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Rhizobium_azibense|CAO4004957.1	Rhizobium_azibense	84.522	827	82.9488	92.5056	0	991	Rhizobium	low_or_uncertain	yes	TALL-47-2-No|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Rhizobium_azibense | 84.5% id | 82.9% qcov
JERC-RHRE-55-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Rhizobium_sp._YTUHZ044|XXA98993.1	Rhizobium_sp._YTUHZ044	84.102	824	82.6479	92.17	0	948	Rhizobium	low_or_uncertain	yes	JERC-RHRE-55-1-No|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Rhizobium_sp._YTUHZ044 | 84.1% id | 82.6% qcov
JERC-CHNI-60-3-No|nifH|consensus50|pass_single_dominant	nifH|Rhizobium_sp._ZK1|XON24431.1	Rhizobium_sp._ZK1	84.838	831	83.3501	92.953	0	967	Rhizobium	low_or_uncertain	yes	JERC-CHNI-60-3-No|nifH|consensus50|pass_single_dominant | closest: Rhizobium_sp._ZK1 | 84.8% id | 83.4% qcov
JERC-RHTO-58-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Rhizobium_sp._ZK1|XON24431.1	Rhizobium_sp._ZK1	84.709	824	82.6479	92.17	0	957	Rhizobium	low_or_uncertain	yes	JERC-RHTO-58-1-No|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Rhizobium_sp._ZK1 | 84.7% id | 82.6% qcov
TALL-53-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Rhizobium_sp._YTUHZ044|XXA98993.1	Rhizobium_sp._YTUHZ044	84.819	830	83.2497	92.8412	0	993	Rhizobium	low_or_uncertain	yes	TALL-53-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Rhizobium_sp._YTUHZ044 | 84.8% id | 83.2% qcov
JERC-DEST-68-4-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Rhizobium_sp._ZK1|XON24431.1	Rhizobium_sp._ZK1	84.401	827	82.9488	92.5056	0	945	Rhizobium	low_or_uncertain	yes	JERC-DEST-68-4-No|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Rhizobium_sp._ZK1 | 84.4% id | 82.9% qcov
JERC-DEFL-31-5-No|nifH|consensus50|pass_single_dominant	nifH|Rhizobium_sp._ZK1|XON24431.1	Rhizobium_sp._ZK1	84.951	824	82.6479	92.17	0	966	Rhizobium	low_or_uncertain	yes	JERC-DEFL-31-5-No|nifH|consensus50|pass_single_dominant | closest: Rhizobium_sp._ZK1 | 85.0% id | 82.6% qcov
JERC-43-1-No|nifH|consensus50|pass_single_dominant	nifH|Rhizobium_sp._YTUHZ044|XXA98993.1	Rhizobium_sp._YTUHZ044	84.281	827	82.9488	92.5056	0	933	Rhizobium	low_or_uncertain	yes	JERC-43-1-No|nifH|consensus50|pass_single_dominant | closest: Rhizobium_sp._YTUHZ044 | 84.3% id | 82.9% qcov
JERC-RHDI-59-3-No|nifH|consensus50|pass_single_dominant	nifH|Rhizobium_sp._YTUHZ044|XXA98993.1	Rhizobium_sp._YTUHZ044	82.83	827	82.9488	92.5056	0	879	Rhizobium	low_or_uncertain	yes	JERC-RHDI-59-3-No|nifH|consensus50|pass_single_dominant | closest: Rhizobium_sp._YTUHZ044 | 82.8% id | 82.9% qcov
JERC-DEFL-75-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Rhizobium_sp._ZK1|XON24431.1	Rhizobium_sp._ZK1	82.729	828	83.0491	92.6174	0	893	Rhizobium	low_or_uncertain	yes	JERC-DEFL-75-2-No|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Rhizobium_sp._ZK1 | 82.7% id | 83.0% qcov
OSBS-110-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	83.981	824	82.6479	92.17	0	931	Mesorhizobium	low_or_uncertain	yes	OSBS-110-1-No|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Mesorhizobium_sp._AaZ16 | 84.0% id | 82.6% qcov
DSNY-52-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_sp._PUT101|XYX37671.1	Bradyrhizobium_sp._PUT101	82.126	828	83.0491	93.5593	0	877	Bradyrhizobium	low_or_uncertain	yes	DSNY-52-1-No|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Bradyrhizobium_sp._PUT101 | 82.1% id | 83.0% qcov
DSNY-43-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Rhizobium_azibense|CAO4004957.1	Rhizobium_azibense	84.401	827	82.9488	92.5056	0	952	Rhizobium	low_or_uncertain	yes	DSNY-43-1-No|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Rhizobium_azibense | 84.4% id | 82.9% qcov
DSNY-CRMA-35-1-No|nifH|consensus50|pass_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	84.039	827	82.9488	92.5056	0	921	Mesorhizobium	low_or_uncertain	yes	DSNY-CRMA-35-1-No|nifH|consensus50|pass_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 84.0% id | 82.9% qcov
TALL-33-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	81.655	834	83.651	93.2886	0	889	Mesorhizobium	low_or_uncertain	yes	TALL-33-1-No|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Mesorhizobium_sp._AaZ16 | 81.7% id | 83.7% qcov
TALL-2-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_caraganae|CAN7239890.1	Mesorhizobium_caraganae	81.205	830	83.2497	92.8412	0	850	Mesorhizobium	low_or_uncertain	yes	TALL-2-3-No|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Mesorhizobium_caraganae | 81.2% id | 83.2% qcov
OSBS-70-3-No|nifH|consensus50|pass_single_dominant	nifH|Bradyrhizobium_ottawaense|XZF72199.1	Bradyrhizobium_ottawaense	84.597	831	83.3501	93.8983	0	931	Bradyrhizobium	low_or_uncertain	yes	OSBS-70-3-No|nifH|consensus50|pass_single_dominant | closest: Bradyrhizobium_ottawaense | 84.6% id | 83.4% qcov
JERC-127-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	84.643	827	82.9488	92.5056	0	981	Mesorhizobium	low_or_uncertain	yes	JERC-127-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Mesorhizobium_sp._AaZ16 | 84.6% id | 82.9% qcov
CLBJ-42-1-No|nifH|consensus50|pass_single_dominant	nifH|Bradyrhizobium_ottawaense|XZF72199.1	Bradyrhizobium_ottawaense	85.06	830	83.2497	93.7853	0	940	Bradyrhizobium	moderate_identity85_qcov70	yes	CLBJ-42-1-No|nifH|consensus50|pass_single_dominant | closest: Bradyrhizobium_ottawaense | 85.1% id | 83.2% qcov
CLBJ-43-2-No|nifH|consensus50|pass_single_dominant	nifH|Bradyrhizobium_sp._SPXBL-04|XYL77982.1	Bradyrhizobium_sp._SPXBL-04	84.754	833	83.5507	94.1243	0	941	Bradyrhizobium	low_or_uncertain	yes	CLBJ-43-2-No|nifH|consensus50|pass_single_dominant | closest: Bradyrhizobium_sp._SPXBL-04 | 84.8% id | 83.6% qcov
JERC-98-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_ottawaense|XZF72199.1	Bradyrhizobium_ottawaense	83.676	827	82.9488	93.4463	0	941	Bradyrhizobium	low_or_uncertain	yes	JERC-98-2-No|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Bradyrhizobium_ottawaense | 83.7% id | 82.9% qcov
JERC-128-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	83.333	828	83.0491	92.6174	0	953	Mesorhizobium	low_or_uncertain	yes	JERC-128-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Mesorhizobium_sp._AaZ16 | 83.3% id | 83.0% qcov
JERC-96-2-No|nifH|consensus50|pass_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	85.073	824	82.6479	92.17	0	952	Mesorhizobium	moderate_identity85_qcov70	yes	JERC-96-2-No|nifH|consensus50|pass_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 85.1% id | 82.6% qcov
JERC-99-4-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_ottawaense|XZF72199.1	Bradyrhizobium_ottawaense	84.578	830	83.2497	93.7853	0	939	Bradyrhizobium	low_or_uncertain	yes	JERC-99-4-No|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Bradyrhizobium_ottawaense | 84.6% id | 83.2% qcov
JERC-201-1-No|nifH|consensus50|pass_single_dominant	nifH|Bradyrhizobium_sp._SPXBL-04|XYL77982.1	Bradyrhizobium_sp._SPXBL-04	82.53	830	83.2497	93.7853	0	877	Bradyrhizobium	low_or_uncertain	yes	JERC-201-1-No|nifH|consensus50|pass_single_dominant | closest: Bradyrhizobium_sp._SPXBL-04 | 82.5% id | 83.2% qcov
TALL-59-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	81.675	824	82.6479	92.17	0	860	Mesorhizobium	low_or_uncertain	yes	TALL-59-1-No|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Mesorhizobium_sp._AaZ16 | 81.7% id | 82.6% qcov
CLBJ-16-2-No|nifH|consensus50|pass_single_dominant	nifH|Bradyrhizobium_ottawaense|XZF72199.1	Bradyrhizobium_ottawaense	84.94	830	83.2497	93.7853	0	941	Bradyrhizobium	low_or_uncertain	yes	CLBJ-16-2-No|nifH|consensus50|pass_single_dominant | closest: Bradyrhizobium_ottawaense | 84.9% id | 83.2% qcov
CLBJ-17-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_ottawaense|XZF72199.1	Bradyrhizobium_ottawaense	83.494	830	83.2497	93.7853	0	923	Bradyrhizobium	low_or_uncertain	yes	CLBJ-17-1-No|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Bradyrhizobium_ottawaense | 83.5% id | 83.2% qcov
TALL-46-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	84.699	830	83.2497	92.8412	0	959	Mesorhizobium	low_or_uncertain	yes	TALL-46-2-No|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Mesorhizobium_sp._AaZ16 | 84.7% id | 83.2% qcov
CLBJ-18-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	85.49	827	82.9488	92.5056	0	984	Mesorhizobium	moderate_identity85_qcov70	yes	CLBJ-18-1-No|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Mesorhizobium_sp._AaZ16 | 85.5% id | 82.9% qcov
OSBS-14-3-No|nifH|consensus50|pass_single_dominant	nifH|Bradyrhizobium_ottawaense|XZF72199.1	Bradyrhizobium_ottawaense	85.181	830	83.2497	93.7853	0	950	Bradyrhizobium	moderate_identity85_qcov70	yes	OSBS-14-3-No|nifH|consensus50|pass_single_dominant | closest: Bradyrhizobium_ottawaense | 85.2% id | 83.2% qcov
OSBS-14-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	85.372	834	83.651	93.2886	0	1011	Mesorhizobium	moderate_identity85_qcov70	yes	OSBS-14-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Mesorhizobium_sp._AaZ16 | 85.4% id | 83.7% qcov
DELA-4-1-No|nifH|consensus50|pass_single_dominant	nifH|Bradyrhizobium_ottawaense|XZF72199.1	Bradyrhizobium_ottawaense	83.855	830	83.2497	93.7853	0	923	Bradyrhizobium	low_or_uncertain	yes	DELA-4-1-No|nifH|consensus50|pass_single_dominant | closest: Bradyrhizobium_ottawaense | 83.9% id | 83.2% qcov
JERC-CERE-67-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Bradyrhizobium_ottawaense|XZF72199.1	Bradyrhizobium_ottawaense	85.006	827	82.9488	93.4463	0	958	Bradyrhizobium	moderate_identity85_qcov70	yes	JERC-CERE-67-1-No|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Bradyrhizobium_ottawaense | 85.0% id | 82.9% qcov
JERC-151-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	84.249	819	82.1464	91.6107	0	947	Mesorhizobium	low_or_uncertain	yes	JERC-151-No|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Mesorhizobium_sp._WSM4083 | 84.2% id | 82.1% qcov
DELA-14-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	86.457	827	82.9488	92.5056	0	1011	Mesorhizobium	moderate_identity85_qcov70	yes	DELA-14-2-No|nifH|consensus50|pass_mixed_possible_multitemplate | closest: Mesorhizobium_sp._AaZ16 | 86.5% id | 82.9% qcov
HARV-4-1-No|nifH|consensus50|pass_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	85.922	824	82.6479	92.17	0	985	Mesorhizobium	moderate_identity85_qcov70	yes	HARV-4-1-No|nifH|consensus50|pass_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 85.9% id | 82.6% qcov
LENO-10-2-No|nifH|consensus50|pass_single_dominant	nifH|Bradyrhizobium_ottawaense|XZF72199.1	Bradyrhizobium_ottawaense	85.973	827	82.9488	93.4463	0	975	Bradyrhizobium	moderate_identity85_qcov70	yes	LENO-10-2-No|nifH|consensus50|pass_single_dominant | closest: Bradyrhizobium_ottawaense | 86.0% id | 82.9% qcov
LENO-4-3-No|nifH|consensus50|pass_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	83.946	816	81.8455	91.2752	0	910	Mesorhizobium	low_or_uncertain	yes	LENO-4-3-No|nifH|consensus50|pass_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 83.9% id | 81.8% qcov
ORNL-16-No|nifH|consensus50|pass_single_dominant	nifH|Bradyrhizobium_ottawaense|XZF72199.1	Bradyrhizobium_ottawaense	84.198	829	83.1494	93.6723	0	949	Bradyrhizobium	low_or_uncertain	yes	ORNL-16-No|nifH|consensus50|pass_single_dominant | closest: Bradyrhizobium_ottawaense | 84.2% id | 83.1% qcov
LENO-1-1-No|nifH|consensus50|pass_single_dominant	nifH|Mesorhizobium_sp._WSM4083|XXN81638.1	Mesorhizobium_sp._WSM4083	83.211	816	81.8455	91.2752	0	888	Mesorhizobium	low_or_uncertain	yes	LENO-1-1-No|nifH|consensus50|pass_single_dominant | closest: Mesorhizobium_sp._WSM4083 | 83.2% id | 81.8% qcov
LENO-13-2-No|nifH|consensus50|pass_single_dominant	nifH|Mesorhizobium_sp._AaZ16|XIK06011.1	Mesorhizobium_sp._AaZ16	85.592	819	82.1464	91.6107	0	966	Mesorhizobium	moderate_identity85_qcov70	yes	LENO-13-2-No|nifH|consensus50|pass_single_dominant | closest: Mesorhizobium_sp._AaZ16 | 85.6% id | 82.1% qcov
