DATASET_GRADIENT
SEPARATOR TAB
DATASET_LABEL	BLAST query coverage
UKFS-4-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-51-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
OSBS-84-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
GUAN-3-No|nifH|consensus50|pass_single_dominant	83.1494
OSBS-85-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
OSBS-82-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
OSBS-84-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
OSBS-85-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
KONZ-4-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DEJU-7-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DSNY-30-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
KONZ-10-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
DEJU-32-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DSNY-57-1-Rh|nifH|consensus50|pass_single_dominant	82.4473
JERC-STBI-63-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
OSBS-89-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DSNY-28-1-Ro|nifH|consensus50|pass_single_dominant	82.4473
OSBS-71-1-Rh|nifH|consensus50|pass_single_dominant	83.1494
HEAL-11-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
ORNL-9-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
OSBS-46-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DSNY-30-1-No|nifH|consensus50|pass_single_dominant	83.1494
DEJU-39-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.6510
DEJU-41-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
KONZ-11-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
GUAN-9-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
OSBS-86-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
UKFS-5-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
CLBJ-36-1-No|nifH|consensus50|pass_single_dominant	83.1494
LENO-1-1-Rh|nifH|consensus50|pass_single_dominant	83.1494
OSBS-106-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DSNY-72-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-131-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-46-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
OSBS-44-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
OSBS-44-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-139-5-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
LENO-3-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-198-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-199-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
OSBS-95-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
JERC-47-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
TALL-85-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-CEVI-57-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
LENO-14-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
CLBJ-35-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
JERC-106-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
OSBS-LEHI-62-5-Ro|nifH|consensus50|pass_single_dominant	79.1374
TALL-73-2-Ro|nifH|consensus50|pass_single_dominant	82.9488
TALL-25-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
TALL-74-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-124-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DSNY-5-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.3501
JERC-AMFR-56-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.3501
JERC-DEFL-61-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
DEJU-4-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
JERC-142-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.6479
OAES-36-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
OSBS-95-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
JERC-199-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
DELA-2-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
JERC-168-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
JERC-98-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
CLBJ-50-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
OSBS-69-1-Rh|nifH|consensus50|pass_single_dominant	82.4473
JERC-165-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	80.8425
OSBS-41-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	79.1374
OSBS-7-4-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
OSBS-1-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.3501
OSBS-7-4-Ro|nifH|consensus50|pass_single_dominant	82.1464
OSBS-35-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
OSBS-6-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
DCFS-4-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
DCFS-6-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
DCFS-8-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
JERC-CHNI-60-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.3501
ORNL-19-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
OSBS-6-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.3501
JERC-18-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
JERC-152-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.5476
JERC-87-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
TOOL-20-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
TOOL-22-No|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
TOOL-8-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	79.4383
TOOL-30-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
TOOL-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
DSNY-10-3-Rh|nifH|consensus50|pass_single_dominant	80.2407
DSNY-GAEL-33-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
OSBS-37-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	79.4383
KONZ-5-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
UKFS-52-1-Rh|nifH|consensus50|pass_single_dominant	82.1464
UNDE-3-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
JERC-23-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
OSBS-DETR-64-3-Rh|nifH|consensus50|pass_single_dominant	83.0491
DSNY-CLFR-60-Rh|nifH|consensus50|pass_single_dominant	81.8455
JORN-3-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	79.7392
OSBS-34-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	79.7392
OSBS-36-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.3501
MLBS-1-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	80.0401
MLBS-2-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
TALL-84-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
YELL-11-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
TALL-9-2-Ro|nifH|consensus50|pass_single_dominant	83.2497
OSBS-32-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
JERC-99-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
RMNP-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
SCBI-10-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	81.3440
WOOD-2-2-Rh|nifH|consensus50|pass_single_dominant	83.2497
OSBS-38-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
JERC-128-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
JERC-94-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
OSBS-32-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
LENO-6-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
JERC-161-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
DSNY-CRMA-33-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
JERC-110-4-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-CEVI-57-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
OSBS-83-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
TALL-30-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
OSBS-34-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
OSBS-21-2-No|nifH|consensus50|pass_single_dominant	82.4473
OSBS-38-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.3501
KONZ-3-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
N38-2-D-Ro|nifH|consensus50|pass_single_dominant	83.1494
OSBS-20-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.3501
DSNY-101-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DSNY-CLFR-60-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
TALL-68-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DEJU-38-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DSNY-67-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-50-5-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-DEST-32-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.3501
JERC-50-5-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DSNY-72-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
JERC-54-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-28-4-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.0491
OSBS-80-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.0491
OSBS-59-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DELA-27-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
OSBS-55-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-192-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-189-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-183-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-AMFU-71-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-DEFL-75-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-LEST-78-5-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-TECW-66-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-DEFL-75-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-155-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-199-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DSNY-61-4-Rh|nifH|consensus50|pass_single_dominant	82.1464
JERC-175-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-25-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DSNY-67-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-156-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
OSBS-67-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
OSBS-81-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
UKFS-1-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DSNY-49-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-172-2-Rh|nifH|consensus50|pass_single_dominant	83.1494
KONZ-15-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
JERC-119-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
OSBS-68-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-RHRE-55-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.3501
ORNL-18-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-CRRO-70-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-DEST-65-5-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-DEST-68-4-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DSNY-66-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DSNY-83-2-Rh|nifH|consensus50|pass_single_dominant	83.1494
OAES-35-1-Rh|nifH|consensus50|pass_single_dominant	83.1494
JERC-48-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
OSBS-58-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-49-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-GAVO-33-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DSNY-70-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-25-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
JERC-47-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DSNY-83-5-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.3501
JERC-121-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
TALL-49-1-Rh|nifH|consensus50|pass_single_dominant	83.1494
JERC-122-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.3501
TALL-47-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
ORNL-1-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
JERC-119-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
JERC-138-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.3501
JERC-98-1-Rh|nifH|consensus50|pass_single_dominant	82.1464
JERC-161-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
JERC-99-1-Rh|nifH|consensus50|pass_single_dominant	82.1464
JERC-155-No|nifH|consensus50|pass_single_dominant	82.4473
KONZ-7-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
OSBS-58-1-Rh|nifH|consensus50|pass_single_dominant	83.1494
JERC-177-Ro|nifH|consensus50|pass_single_dominant	83.1494
JERC-DEST-32-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
BONA-8-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
DSNY-65-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
JERC-98-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
DSNY-66-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
ORNL-12-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	81.4443
OSBS-4-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.3501
JERC-127-2-Ro|nifH|consensus50|pass_single_dominant	83.3501
JERC-172-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
JERC-27-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.3501
JERC-171-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
DELA-2-2-No|nifH|consensus50|pass_single_dominant	83.1494
JERC-CLMA-62-5-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
SCBI-6-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
DSNY-31-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
KONZ-2-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
JERC-51-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.3501
DSNY-GAEL-33-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
SCBI-6-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
LENO-9-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.8485
CLBJ-43-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
JERC-144-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.3501
CLBJ-12-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	79.6389
CLBJ-15-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.8485
KONA-3-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
JERC-14-5-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
JERC-120-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
JERC-98-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
LAJA-3-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.6510
LAJA-26-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
DELA-16-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.3470
DELA-6-3-No|nifH|consensus50|pass_single_dominant	82.9488
DELA-5-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
DELA-18-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.0491
DELA-20-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
JERC-167-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.6510
JERC-GAVO-33-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
LAJA-25-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
LAJA-3-1-No|nifH|consensus50|pass_single_dominant	83.0491
LAJA-3-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
LAJA-3-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
LAJA-3-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
LAJA-3-3-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
LAJA-26-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.0491
TALL-85-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	79.9398
DEJU-1-1-No|nifH|consensus50|pass_single_dominant	83.0491
DEJU-42-No|nifH|consensus50|pass_single_dominant	83.0491
DEJU-62-1-No|nifH|consensus50|pass_single_dominant	83.3501
DEJU-44-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.0491
DEJU-42-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.0491
DEJU-46-Ro|nifH|consensus50|pass_single_dominant	83.0491
DEJU-3-1-No|nifH|consensus50|pass_single_dominant	83.3501
DEJU-47-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.3501
DEJU-40-No|nifH|consensus50|pass_single_dominant	83.6510
DEJU-37-No|nifH|consensus50|pass_single_dominant	81.2437
DEJU-63-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.6510
SJER-1-1-No|nifH|consensus50|pass_single_dominant	83.1494
DEJU-43-No|nifH|consensus50|pass_single_dominant	83.3501
DEJU-39-No|nifH|consensus50|pass_single_dominant	83.0491
DSNY-37-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.6510
DSNY-37-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.6479
LAJA-21-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
UNDE-5-4-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
DSNY-51-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.6510
OSBS-7-4-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.0491
CLBJ-24-No|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
KONZ-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
KONZ-3-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
TALL-55-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
TALL-56-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.6479
KONZ-2-1-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.4473
KONZ-5-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.3501
KONZ-7-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.0491
KONZ-9-2-No|nifH|consensus50|pass_single_dominant	83.3501
KONZ-7-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
DSNY-14-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
GUAN-4-No|nifH|consensus50|pass_single_dominant	83.3501
GUAN-8-No|nifH|consensus50|pass_single_dominant	83.6510
CLBJ-13-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.0491
JERC-42-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
TALL-12-2-No|nifH|consensus50|pass_single_dominant	82.9488
TALL-25-2-No|nifH|consensus50|pass_single_dominant	82.9488
CLBJ-20-1-No|nifH|consensus50|pass_single_dominant	72.4173
TALL-66-2-No|nifH|consensus50|pass_single_dominant	83.2497
JERC-153-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
DSNY-3-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.6479
JERC-93-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
TALL-19-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
TALL-53-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
OSBS-69-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
JERC-99-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.6479
JERC-99-3-No|nifH|consensus50|pass_single_dominant	82.6479
TALL-44-1-No|nifH|consensus50|pass_single_dominant	82.6479
DSNY-2-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
TALL-75-2-No|nifH|consensus50|pass_single_dominant	82.7482
JERC-129-4-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.6479
JERC-148-No|nifH|consensus50|pass_mixed_possible_multitemplate	80.0401
JERC-84-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
TALL-78-2-No|nifH|consensus50|pass_single_dominant	82.9488
DSNY-66-1-No|nifH|consensus50|pass_single_dominant	82.9488
JERC-123-No|nifH|consensus50|pass_mixed_possible_multitemplate	80.9428
CLBJ-19-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
JERC-122-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
JERC-126-4-No|nifH|consensus50|pass_single_dominant	83.3501
JERC-127-2-No|nifH|consensus50|pass_single_dominant	82.9488
JERC-25-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
TALL-76-3-No|nifH|consensus50|pass_single_dominant	80.8425
OSBS-58-1-No|nifH|consensus50|pass_single_dominant	82.9488
DSNY-69-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
OSBS-83-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
CLBJ-32-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
CLBJ-43-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
TALL-31-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-169-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
TALL-68-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
TALL-12-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.6510
JERC-195-2-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
ORNL-10-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
TALL-17-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-170-No|nifH|consensus50|pass_single_dominant	83.0491
JERC-171-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-191-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
TALL-71-2-Rh|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
JERC-48-3-No|nifH|consensus50|pass_single_dominant	83.2497
JERC-DEFL-75-3-No|nifH|consensus50|pass_single_dominant	83.1494
JERC-30-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
TALL-50-1-No|nifH|consensus50|pass_single_dominant	83.2497
DSNY-17-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
JERC-135-3-No|nifH|consensus50|pass_single_dominant	82.9488
OSBS-107-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.0491
JERC-143-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.1464
JERC-148-Ro|nifH|consensus50|pass_single_dominant	82.1464
JERC-149-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
JERC-DEST-32-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
TALL-28-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
TALL-28-1-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	81.8455
TALL-29-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
TALL-18-1-No|nifH|consensus50|pass_single_dominant	82.1464
OSBS-TEVI-61-4-No|nifH|consensus50|pass_single_dominant	81.8455
TALL-20-1-No|nifH|consensus50|pass_single_dominant	83.0491
TALL-23-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.1494
TALL-74-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.3501
TALL-71-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
OSBS-107-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
JERC-LEHI-82-3-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.0491
JERC-50-5-No|nifH|consensus50|pass_single_dominant	83.2497
JERC-169-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
JERC-CLMA-73-2-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.0491
DSNY-70-1-No|nifH|consensus50|pass_mixed_possible_multitemplate	83.2497
JERC-113-3-No|nifH|consensus50|pass_mixed_possible_multitemplate	82.9488
JERC-180-5-No|nifH|consensus50|pass_single_dominant	83.2497
JERC-123-Ro|nifH|consensus50|pass_mixed_possible_multitemplate	83.3501
